episode,mean_reward,total_reward,decay_factor,shaped_reward_first_step,sparse_reward_first_step,evaluation_reward_greedy,moving_avg_train_reward
3238,0.2007958333333333,80.31833333333333,0.7301666666666666,0,0,0.0,117.97174583333333
3239,0.32853750000000004,131.41500000000002,0.7300833333333333,0,0,0.0,117.44562916666666
3240,0.301125,120.45,0.73,0,0,0.0,118.05828333333335
3241,0.3284625,131.38500000000002,0.7299166666666667,0,0,0.0,118.15528333333333
3242,0.3831625,153.26500000000001,0.7298333333333333,0,0,0.0,117.73424583333335
3243,0.301021875,120.40875000000003,0.72975,0,0,0.0,118.2334625
3244,0.3557125,142.285,0.7296666666666667,0,0,0.0,118.44113750000001
3245,0.38303124999999993,153.21249999999998,0.7295833333333333,0,0,0.0,118.6462875
3246,0.35563125,142.2525,0.7295,0,0,0.0,119.14532916666667
3247,0.41029687499999995,164.11874999999995,0.7294166666666666,0,0,0.0,119.53488749999998
3248,0.30085,120.34,0.7293333333333334,0,0,0.0,119.9587875
3249,0.21877499999999997,87.51,0.72925,0,0,0.0,119.53932083333333
3250,0.30078125000000006,120.31250000000001,0.7291666666666667,0,0,0.0,120.41442083333334
3251,0.3280875,131.23499999999999,0.7290833333333333,0,0,0.0,120.40067083333334
3252,0.3553875,142.155,0.729,0,0,0.0,120.71750833333334
3253,0.32801250000000004,131.205,0.7289166666666667,0,0,0.0,120.70125833333336
3254,0.2277604166666667,91.10416666666666,0.7288333333333333,0,0,0.0,120.79684583333335
3255,0.45546875,182.18750000000003,0.72875,0,0,0.0,120.7127125
3256,0.32789999999999997,131.16000000000003,0.7286666666666667,0,0,0.0,121.3184
3257,0.2276822916666667,91.07291666666669,0.7285833333333334,0,0,0.0,121.5245
3258,0.30050625,120.20249999999999,0.7284999999999999,0,0,0.0,121.10877916666665
3259,0.3277875,131.11499999999998,0.7284166666666667,0,0,0.0,121.57397083333332
3260,0.32775,131.1,0.7283333333333333,0,0,0.0,121.77999583333332
3261,0.30040312500000005,120.16125,0.7282500000000001,0,0,0.0,121.98599583333333
3262,0.08191875,32.7675,0.7281666666666666,0,0,0.0,121.97224583333333
3263,0.20932395833333334,83.72958333333334,0.7280833333333334,0,0,0.0,121.08469583333331
3264,0.3276,131.04,0.728,0,0,0.0,120.70690416666666
3265,0.409453125,163.78125,0.7279166666666667,0,0,0.0,120.80235416666666
3266,0.27293750000000006,109.17500000000001,0.7278333333333333,0,0,0.0,121.22535416666668
3267,0.38206874999999996,152.82750000000001,0.72775,0,0,0.0,120.6975375
3268,0.32745,130.98000000000002,0.7276666666666667,0,0,0.0,121.41612083333334
3269,0.20008541666666665,80.03416666666668,0.7275833333333334,0,0,0.0,121.10672083333331
3270,0.327375,130.95,0.7275,0,0,0.0,120.58241249999998
3271,0.30005937499999996,120.02374999999998,0.7274166666666666,0,0,0.0,120.56741249999999
3272,0.20001666666666665,80.00666666666666,0.7273333333333334,0,0,0.0,120.55366250000002
3273,0.245446875,98.17875000000001,0.72725,0,0,0.0,120.02952916666668
3274,0.29995625000000004,119.98250000000002,0.7271666666666667,0,0,0.0,120.01827916666667
3275,0.29992187499999995,119.96874999999999,0.7270833333333333,0,0,0.0,119.89420416666664
3276,0.2998875,119.955,0.727,0,0,0.0,119.88045416666664
3277,0.35437187500000006,141.74875,0.7269166666666667,0,0,0.0,119.64610416666666
3278,0.38158749999999997,152.635,0.7268333333333333,0,0,0.0,119.74014166666667
3279,0.3270375,130.81500000000003,0.72675,0,0,0.0,119.94319166666666
3280,0.35425000000000006,141.70000000000002,0.7266666666666667,0,0,0.0,120.03845416666667
3281,0.299715625,119.88624999999999,0.7265833333333334,0,0,0.0,120.24270416666668
3282,0.29968124999999995,119.87249999999997,0.7264999999999999,0,0,0.0,120.22895416666668
3283,0.3268875,130.755,0.7264166666666667,0,0,0.0,120.43565416666667
3284,0.3540875,141.635,0.7263333333333333,0,0,0.0,121.15540416666667
3285,0.299578125,119.83125,0.7262500000000001,0,0,0.0,121.35955416666665
3286,0.3540062500000001,141.6025,0.7261666666666666,0,0,0.0,121.34580416666664
3287,0.245053125,98.02125000000001,0.7260833333333334,0,0,0.0,121.54990416666665
3288,0.299475,119.78999999999999,0.726,0,0,0.0,121.31832916666666
3289,0.3266625000000001,130.66500000000002,0.7259166666666667,0,0,0.0,121.5983125
3290,0.38106249999999997,152.425,0.7258333333333333,0,0,0.0,121.5833125
3291,0.32658750000000003,130.63500000000002,0.72575,0,0,0.0,121.78606250000001
3292,0.3991166666666666,159.64666666666665,0.7256666666666667,0,0,0.0,121.88117500000003
3293,0.19953541666666666,79.81416666666667,0.7255833333333334,0,0,0.0,122.26654166666667
3294,0.29926875,119.7075,0.7255,0,0,0.0,121.85372083333334
3295,0.35364062500000004,141.45624999999995,0.7254166666666666,0,0,0.0,121.83997083333335
3296,0.43520000000000003,174.07999999999996,0.7253333333333334,0,0,0.0,121.64028333333336
3297,0.32636250000000006,130.545,0.72525,0,0,0.0,122.06048333333334
3298,0.29913125000000007,119.6525,0.7251666666666667,0,0,0.0,122.26555833333333
3299,0.299096875,119.63874999999999,0.7250833333333333,0,0,0,122.36183333333334
3300,0.25375,101.5,0.725,0,0,0.0,122.34808333333332
3301,0.45307291666666666,181.22916666666666,0.7249166666666667,0,0,0.0,122.15308333333334
3302,0.326175,130.47,0.7248333333333333,0,0,0.0,122.75551250000001
3303,0.29895937499999997,119.58375000000001,0.72475,0,0,0.0,122.8504875
3304,0.298925,119.57000000000002,0.7246666666666667,0,0,0.0,123.02000833333332
3305,0.35323437500000004,141.29375000000005,0.7245833333333334,0,0,0.0,123.00625833333332
3306,0.29885625,119.5425,0.7244999999999999,0,0,0.0,123.09994583333334
3307,0.32598750000000004,130.39500000000004,0.7244166666666667,0,0,0.0,123.48925416666667
3308,0.1267583333333333,50.70333333333332,0.7243333333333333,0,0,0.0,123.47425416666667
3309,0.37117812500000014,148.47125,0.7242500000000001,0,0,0.0,122.66248750000001
3310,0.32587499999999997,130.35,0.7241666666666666,0,0,0.0,122.9384375
3311,0.15386770833333333,61.54708333333333,0.7240833333333334,0,0,0.0,123.21643750000001
3312,0.19909999999999997,79.63999999999999,0.724,0,0,0.0,122.40369583333333
3313,0.3257625,130.305,0.7239166666666667,0,0,0.0,121.99174583333334
3314,0.32572500000000004,130.29000000000002,0.7238333333333333,0,0,0.0,122.08658333333332
3315,0.1809375,72.375,0.72375,0,0,0.0,122.58409999999999
3316,0.1809166666666667,72.36666666666667,0.7236666666666667,0,0,0.0,121.9901
3317,0.352746875,141.09875000000002,0.7235833333333334,0,0,0.0,121.72556666666668
3318,0.25322500000000003,101.29000000000002,0.7235,0,0,0.0,121.59952916666667
3319,0.28032395833333323,112.1295833333333,0.7234166666666666,0,0,0.0,121.40490416666665
3320,0.22604166666666672,90.41666666666669,0.7233333333333334,0,0,0.0,120.8797625
3321,0.20793437499999995,83.17374999999998,0.72325,0,0,0.0,120.46692916666665
3322,0.325425,130.17,0.7231666666666667,0,0,0.0,120.493925
3323,0.25307916666666663,101.23166666666667,0.7230833333333333,0,0,0.0,120.47892499999998
3324,0.027112499999999998,10.844999999999999,0.723,0,0,0.0,120.57697083333332
3325,0.12651041666666668,50.60416666666667,0.7229166666666667,0,0,0.0,119.03992083333333
3326,0.22588541666666667,90.35416666666666,0.7228333333333333,0,0,0.0,118.22971249999999
3327,0.19875625000000002,79.5025,0.72275,0,0,0.0,118.32897083333332
3328,0.09936666666666667,39.74666666666667,0.7226666666666667,0,0,0.0,118.39291249999998
3329,0.2529041666666667,101.16166666666669,0.7225833333333334,0,0,0.0,118.27867916666665
3330,0.29803124999999997,119.2125,0.7224999999999999,0,0,0.0,117.97464583333333
3331,0.19866458333333334,79.46583333333334,0.7224166666666667,0,0,0.0,118.94752083333333
3332,0.3521375,140.85499999999996,0.7223333333333333,0,0,0.0,118.42682916666666
3333,0.3250125,130.005,0.7222500000000001,0,0,0.0,118.30097916666665
3334,0.12637916666666665,50.55166666666666,0.7221666666666666,0,0,0.0,118.17639166666666
3335,0.29785937500000004,119.14375000000001,0.7220833333333334,0,0,0.0,117.36700833333333
3336,0.3249,129.96,0.722,0,0,0.0,117.75498749999998
3337,0.297790625,119.11625,0.7219166666666667,0,0,0.0,117.63043749999997
3338,0.5052833333333333,202.11333333333334,0.7218333333333333,0,0,0.0,116.99597499999996
3339,0.225546875,90.21875,0.72175,0,0,0.0,118.21392499999997
3340,0.2976875,119.07500000000002,0.7216666666666667,0,0,0.0,117.80196249999999
3341,0.19843541666666667,79.37416666666667,0.7215833333333334,0,0,0.0,117.78821249999999
3342,0.29761875000000004,119.04750000000001,0.7215,0,0,0.0,117.26810416666667
3343,0.2795489583333333,111.8195833333333,0.7214166666666666,0,0,0.0,116.92592916666668
3344,0.12623333333333334,50.49333333333333,0.7213333333333334,0,0,0.0,116.84003750000004
3345,0.225390625,90.15625,0.72125,0,0,0.0,115.92212083333335
3346,0.27043750000000005,108.17500000000001,0.7211666666666667,0,0,0.0,115.29155833333336
3347,0.0,0.0,0.7210833333333333,0,0,0.0,114.95078333333333
3348,0.3514875,140.595,0.721,0,0,0.0,113.30959583333335
3349,0.22528645833333333,90.11458333333334,0.7209166666666667,0,0,0.0,113.51214583333332
3350,0.29734374999999996,118.93749999999999,0.7208333333333333,0,0,0.0,113.53819166666666
3351,0.43245000000000006,172.98000000000002,0.72075,0,0,0.0,113.52444166666668
3352,0.297275,118.91000000000001,0.7206666666666667,0,0,0.0,113.94189166666666
3353,0.32426249999999995,129.705,0.7205833333333334,0,0,0.0,113.70944166666666
3354,0.29720625,118.88250000000001,0.7204999999999999,0,0,0.0,113.69444166666666
3355,0.29717187500000003,118.86875000000002,0.7204166666666667,0,0,0.0,113.972225
3356,0.19809166666666667,79.23666666666666,0.7203333333333333,0,0,0.0,113.33903750000002
3357,0.297103125,118.84125,0.7202500000000001,0,0,0.0,112.81980416666666
3358,0.29706875,118.82749999999997,0.7201666666666666,0,0,0.0,113.09748749999997
3359,0.2970343750000001,118.81375,0.7200833333333334,0,0,0.0,113.08373749999997
3360,0.36899999999999994,147.6,0.72,0,0,0.0,112.96072499999998
3361,0.296965625,118.78625,0.7199166666666666,0,0,0.0,113.12572499999999
3362,0.32392499999999996,129.57,0.7198333333333333,0,0,0.0,113.11197499999999
3363,0.3238875,129.555,0.71975,0,0,0.0,114.07999999999998
3364,0.35083749999999997,140.33499999999998,0.7196666666666667,0,0,0.0,114.53825416666666
3365,0.35079687500000006,140.31875,0.7195833333333334,0,0,0.0,114.63120416666665
3366,0.29679375,118.71750000000002,0.7195,0,0,0.0,114.39657916666665
3367,0.29675937499999994,118.70374999999997,0.7194166666666666,0,0,0.0,114.49200416666666
3368,0.32370000000000004,129.48000000000002,0.7193333333333334,0,0,0.0,114.15076666666668
3369,0.3955875,158.23499999999996,0.71925,0,0,0.0,114.13576666666668
3370,0.39554166666666674,158.21666666666667,0.7191666666666667,0,0,0.0,114.91777500000002
3371,0.32358750000000003,129.43499999999997,0.7190833333333333,0,0,0.0,115.19044166666667
3372,0.2965875,118.63499999999998,0.719,0,0,0.0,115.28455416666665
3373,0.17074270833333333,68.29708333333333,0.7189166666666666,0,0,0.0,115.6708375
3374,0.35043124999999997,140.17249999999999,0.7188333333333333,0,0,0.0,115.37202083333332
3375,0.350390625,140.15625,0.71875,0,0,0.0,115.57392083333332
3376,0.3234,129.36,0.7186666666666667,0,0,0.0,115.77579583333332
3377,0.296415625,118.56625000000001,0.7185833333333334,0,0,0.0,115.86984583333333
3378,0.42211874999999993,168.84750000000003,0.7185,0,0,0.0,115.63802083333334
3379,0.296346875,118.53875000000002,0.7184166666666667,0,0,0.0,115.80014583333333
3380,0.32325000000000004,129.3,0.7183333333333333,0,0,0.0,115.67738333333332
3381,0.29627812500000006,118.51125000000002,0.71825,0,0,0.0,115.55338333333331
3382,0.37703749999999997,150.815,0.7181666666666666,0,0,0.0,115.53963333333331
3383,0.242353125,96.94125000000001,0.7180833333333334,0,0,0.0,115.84905833333332
3384,0.4218249999999999,168.73,0.718,0,0,0.0,115.51092083333332
3385,0.3948541666666667,157.94166666666666,0.7179166666666666,0,0,0.0,115.78187083333333
3386,0.32302499999999995,129.20999999999998,0.7178333333333333,0,0,0.0,116.162975
3387,0.29607187500000004,118.42875000000001,0.71775,0,0,0.0,116.03904999999999
3388,0.15250416666666666,61.001666666666665,0.7176666666666667,0,0,0.0,116.24312499999998
3389,0.39467083333333336,157.8683333333333,0.7175833333333334,0,0,0.0,115.65524166666665
3390,0.24215625000000002,96.86250000000001,0.7175,0,0,0.0,115.927275
3391,0.4483854166666666,179.35416666666666,0.7174166666666666,0,0,0.0,115.37164999999999
3392,0.2510666666666667,100.42666666666669,0.7173333333333334,0,0,0.0,115.85884166666666
3393,0.25103749999999997,100.41499999999999,0.7172499999999999,0,0,0.0,115.26664166666666
3394,0.29583125000000005,118.33249999999998,0.7171666666666667,0,0,0.0,115.47264999999997
3395,0.32268749999999996,129.075,0.7170833333333333,0,0,0.0,115.4589
3396,0.32265,129.06,0.7170000000000001,0,0,0.0,115.33508750000001
3397,0.32261249999999997,129.045,0.7169166666666666,0,0,0.0,114.88488750000002
3398,0.29569375,118.27749999999999,0.7168333333333333,0,0,0.0,114.8698875
3399,0.3942125,157.685,0.71675,0,0,0,114.8561375
3400,0.3225,129.0,0.7166666666666667,0,0,0.0,115.2366
3401,0.17018854166666667,68.07541666666667,0.7165833333333333,0,0,0.0,115.5116
3402,0.1253875,50.155,0.7165,0,0,0.0,114.38006250000001
3403,0.42089479166666666,168.35791666666668,0.7164166666666667,0,0,0.0,113.57691249999999
3404,0.39398333333333324,157.59333333333333,0.7163333333333333,0,0,0.0,114.06465416666666
3405,0.4207968749999999,168.31875000000002,0.71625,0,0,0.0,114.44488750000001
3406,0.22380208333333335,89.52083333333334,0.7161666666666666,0,0,0.0,114.7151375
3407,0.3222375,128.89500000000004,0.7160833333333334,0,0,0.0,114.41492083333333
3408,0.34905,139.61999999999998,0.716,0,0,0.0,114.39992083333334
3409,0.32216249999999996,128.86499999999998,0.7159166666666666,0,0,0.0,115.28908750000001
3410,0.32212500000000005,128.85,0.7158333333333333,0,0,0.0,115.09302500000001
3411,0.241565625,96.62625,0.71575,0,0,0.0,115.078025
3412,0.32205,128.82,0.7156666666666667,0,0,0.0,115.42881666666668
3413,0.32201250000000003,128.805,0.7155833333333333,0,0,0.0,115.92061666666665
3414,0.42035625,168.14249999999996,0.7155,0,0,0.0,115.90561666666666
3415,0.34876562499999997,139.50624999999997,0.7154166666666666,0,0,0.0,116.28414166666666
3416,0.295075,118.03,0.7153333333333334,0,0,0.0,116.95545416666668
3417,0.223515625,89.40625,0.7152499999999999,0,0,0.0,117.4120875
3418,0.2056104166666667,82.24416666666669,0.7151666666666667,0,0,0.0,116.89516250000001
3419,0.3217875,128.71499999999997,0.7150833333333333,0,0,0.0,116.70470416666669
3420,0.17875000000000005,71.5,0.7150000000000001,0,0,0.0,116.87055833333334
3421,0.3485218749999999,139.40874999999997,0.7149166666666666,0,0,0.0,116.68139166666668
3422,0.19657916666666664,78.63166666666666,0.7148333333333333,0,0,0.0,117.24374166666668
3423,0.294834375,117.93375,0.71475,0,0,0.0,116.72835833333335
3424,0.34840000000000004,139.36,0.7146666666666667,0,0,0.0,116.89537916666669
3425,0.3215625,128.625,0.7145833333333333,0,0,0.0,118.18052916666667
3426,0.34831874999999995,139.32750000000001,0.7145,0,0,0.0,118.96073750000001
3427,0.026790625000000002,10.71625,0.7144166666666667,0,0,0.0,119.45047083333331
3428,0.3482375,139.29500000000002,0.7143333333333333,0,0,0.0,118.76260833333332
3429,0.294628125,117.85125000000002,0.71425,0,0,0.0,119.75809166666664
3430,0.34815624999999994,139.2625,0.7141666666666666,0,0,0.0,119.92498749999999
3431,0.241003125,96.40125000000002,0.7140833333333334,0,0,0.0,120.12548749999998
3432,0.2945249999999999,117.80999999999997,0.714,0,0,0.0,120.29484166666667
3433,0.4194260416666667,167.77041666666668,0.7139166666666666,0,0,0.0,120.06439166666667
3434,0.29445625,117.78249999999998,0.7138333333333333,0,0,0.0,120.44204583333332
3435,0.30334375,121.33749999999999,0.71375,0,0,0.0,121.11435416666666
3436,0.32114999999999994,128.45999999999998,0.7136666666666667,0,0,0.0,121.13629166666664
3437,0.347871875,139.14875,0.7135833333333333,0,0,0.0,121.12129166666665
3438,0.321075,128.43,0.7135,0,0,0.0,121.32161666666666
3439,0.37454375,149.8175,0.7134166666666666,0,0,0.0,120.58478333333332
3440,0.29425000000000007,117.70000000000002,0.7133333333333334,0,0,0.0,121.18077083333331
3441,0.3209625,128.385,0.7132499999999999,0,0,0.0,121.16702083333335
3442,0.29418125000000006,117.67250000000001,0.7131666666666667,0,0,0.0,121.65712916666668
3443,0.19609791666666662,78.43916666666667,0.7130833333333333,0,0,0.0,121.64337916666668
3444,0.32085,128.34000000000003,0.7130000000000001,0,0,0.0,121.30957500000002
3445,0.4188385416666667,167.5354166666666,0.7129166666666666,0,0,0.0,122.08804166666668
3446,0.34750625,139.00249999999997,0.7128333333333333,0,0,0.0,122.86183333333334
3447,0.09800312500000001,39.20125,0.71275,0,0,0.0,123.17010833333336
3448,0.3207,128.28,0.7126666666666667,0,0,0.0,123.56212083333335
3449,0.3206625,128.26500000000001,0.7125833333333333,0,0,0.0,123.43897083333336
3450,0.320625,128.25,0.7125,0,0,0.0,123.820475
3451,0.293871875,117.54875000000001,0.7124166666666667,0,0,0.0,123.9136
3452,0.2938375,117.535,0.7123333333333333,0,0,0.0,123.35928750000001
3453,0.16915937500000003,67.66375000000001,0.71225,0,0,0.0,123.3455375
3454,0.2759645833333333,110.38583333333335,0.7121666666666666,0,0,0.0,122.725125
3455,0.37384375000000003,149.53750000000005,0.7120833333333334,0,0,0.0,122.64015833333335
3456,0.2225,89.0,0.712,0,0,0.0,122.94684583333334
3457,0.293665625,117.46624999999999,0.7119166666666666,0,0,0.0,123.04447916666668
3458,0.29363125,117.4525,0.7118333333333333,0,0,0.0,123.03072916666667
3459,0.293596875,117.43874999999998,0.71175,0,0,0.0,123.01697916666667
3460,0.34693749999999995,138.775,0.7116666666666667,0,0,0.0,123.00322916666666
3461,0.32021249999999996,128.08499999999998,0.7115833333333333,0,0,0.0,122.91497916666665
3462,0.41800624999999997,167.20250000000001,0.7115,0,0,0.0,123.00796666666665
3463,0.29345937499999997,117.38374999999999,0.7114166666666666,0,0,0.0,123.38429166666666
3464,0.293425,117.37,0.7113333333333334,0,0,0.0,123.26257916666665
3465,0.293390625,117.35625,0.7112499999999999,0,0,0.0,123.03292916666668
3466,0.29335625,117.34250000000002,0.7111666666666667,0,0,0.0,122.80330416666669
3467,0.346653125,138.66125000000002,0.7110833333333333,0,0,0.0,122.78955416666669
3468,0.39993750000000006,159.97500000000002,0.7110000000000001,0,0,0.0,122.98912916666669
3469,0.37323125000000007,149.2925,0.7109166666666666,0,0,0.0,123.29407916666668
3470,0.29321875,117.28749999999998,0.7108333333333333,0,0,0.0,123.20465416666666
3471,0.417565625,167.02624999999998,0.71075,0,0,0.0,122.7953625
3472,0.3198,127.91999999999999,0.7106666666666667,0,0,0.0,123.17127500000001
3473,0.26646875,106.58749999999999,0.7105833333333333,0,0,0.0,123.264125
3474,0.319725,127.89,0.7105,0,0,0.0,123.64702916666668
3475,0.39072916666666674,156.29166666666666,0.7104166666666667,0,0,0.0,123.52420416666668
3476,0.2930125,117.20499999999998,0.7103333333333333,0,0,0.0,123.68555833333333
3477,0.346246875,138.49875,0.71025,0,0,0.0,123.56400833333332
3478,0.29294375,117.17750000000001,0.7101666666666666,0,0,0.0,123.76333333333334
3479,0.23965312500000002,95.86125000000001,0.7100833333333334,0,0,0.0,123.24663333333334
3480,0.39049999999999996,156.20000000000002,0.71,0,0,0.0,123.01985833333336
3481,0.3194625,127.785,0.7099166666666666,0,0,0.0,123.28885833333335
3482,0.4436458333333333,177.45833333333334,0.7098333333333333,0,0,0.0,123.38159583333334
3483,0.31938750000000005,127.755,0.70975,0,0,0.0,123.64802916666667
3484,0.372575,149.03,0.7096666666666667,0,0,0.0,123.95616666666669
3485,0.345921875,138.36874999999998,0.7095833333333333,0,0,0.0,123.75916666666666
3486,0.177375,70.95,0.7095,0,0,0.0,123.5634375
3487,0.4699885416666666,187.9954166666667,0.7094166666666666,0,0,0.0,122.98083749999999
3488,0.3724,148.96000000000004,0.7093333333333334,0,0,0.0,123.67650416666669
3489,0.292565625,117.02625,0.7092499999999999,0,0,0.0,124.55608749999999
3490,0.3900416666666667,156.01666666666668,0.7091666666666667,0,0,0.0,124.14766666666668
3491,0.38999583333333326,155.99833333333333,0.7090833333333333,0,0,0.0,124.73920833333335
3492,0.22156250000000002,88.62500000000003,0.7090000000000001,0,0,0.0,124.50565
3493,0.23925937499999997,95.70374999999999,0.7089166666666666,0,0,0.0,124.38763333333334
3494,0.3898583333333333,155.9433333333333,0.7088333333333333,0,0,0.0,124.34052083333334
3495,0.29235937500000003,116.94375,0.70875,0,0,0.0,124.71662916666666
3496,0.26575000000000004,106.3,0.7086666666666667,0,0,0.0,124.59531666666668
3497,0.079715625,31.88625,0.7085833333333333,0,0,0.0,124.36771666666665
3498,0.29225625,116.9025,0.7085,0,0,0.0,123.39612916666667
3499,0.38962916666666664,155.8516666666667,0.7084166666666667,0,0,0,123.38237916666665
3500,0.2921875,116.87499999999999,0.7083333333333333,0,0,0.0,123.36404583333334
3501,0.292153125,116.86125,0.70825,0,0,0.0,123.24279583333335
3502,0.3894916666666666,155.79666666666668,0.7081666666666666,0,0,0.0,123.73065416666668
3503,0.4425520833333334,177.02083333333337,0.7080833333333334,0,0,0.0,124.78707083333335
3504,0.38939999999999997,155.76,0.708,0,0,0.0,124.87370000000001
3505,0.29201562500000006,116.80625000000003,0.7079166666666667,0,0,0.0,124.85536666666668
3506,0.37161249999999996,148.645,0.7078333333333333,0,0,0.0,124.34024166666666
3507,0.291946875,116.77874999999997,0.70775,0,0,0.0,124.93148333333335
3508,0.38921666666666666,155.68666666666664,0.7076666666666667,0,0,0.0,124.81032083333334
3509,0.38917083333333335,155.66833333333332,0.7075833333333333,0,0,0.0,124.97098749999999
3510,0.29184375,116.7375,0.7075,0,0,0.0,125.23902083333333
3511,0.3183375,127.335,0.7074166666666667,0,0,0.0,125.11789583333331
3512,0.2210416666666667,88.41666666666667,0.7073333333333334,0,0,0.0,125.42498333333332
3513,0.3182625,127.30499999999998,0.7072499999999999,0,0,0.0,125.02094999999997
3514,0.3889416666666667,155.57666666666668,0.7071666666666667,0,0,0.0,125.00595
3515,0.3181875,127.27499999999999,0.7070833333333333,0,0,0.0,124.88029166666664
3516,0.2386125,95.44500000000001,0.7070000000000001,0,0,0.0,124.75797916666664
3517,0.34462187499999997,137.84875,0.7069166666666666,0,0,0.0,124.53212916666664
3518,0.29156875,116.62749999999998,0.7068333333333333,0,0,0.0,125.01655416666662
3519,0.31803750000000003,127.215,0.70675,0,0,0.0,125.36038749999997
3520,0.38866666666666666,155.46666666666664,0.7066666666666667,0,0,0.0,125.3453875
3521,0.344459375,137.78374999999997,0.7065833333333333,0,0,0.0,126.18505416666667
3522,0.29143125000000003,116.57249999999999,0.7065,0,0,0.0,126.16880416666667
3523,0.4150197916666667,166.00791666666666,0.7064166666666667,0,0,0.0,126.5482125
3524,0.31784999999999997,127.13999999999999,0.7063333333333333,0,0,0.0,127.02895416666668
3525,0.3884375,155.375,0.70625,0,0,0.0,126.90675416666667
3526,0.1677145833333333,67.08583333333333,0.7061666666666666,0,0,0.0,127.17425416666669
3527,0.27360729166666664,109.44291666666668,0.7060833333333334,0,0,0.0,126.4518375
3528,0.414775,165.91000000000003,0.706,0,0,0.0,127.43910416666665
3529,0.29119062500000004,116.47625000000002,0.7059166666666667,0,0,0.0,127.70525416666668
3530,0.317625,127.05000000000001,0.7058333333333333,0,0,0.0,127.69150416666666
3531,0.44109375,176.43750000000006,0.70575,0,0,0.0,127.56937916666666
3532,0.2910875,116.43500000000002,0.7056666666666667,0,0,0.0,128.36974166666664
3533,0.291053125,116.42125,0.7055833333333333,0,0,0.0,128.35599166666665
3534,0.29101875,116.40749999999998,0.7055,0,0,0.0,127.84249999999999
3535,0.24689583333333334,98.75833333333334,0.7054166666666667,0,0,0.0,127.82875
3536,0.12343333333333334,49.373333333333335,0.7053333333333334,0,0,0.0,127.60295833333332
3537,0.37025624999999995,148.1025,0.7052499999999999,0,0,0.0,126.81209166666663
3538,0.34376874999999996,137.5075,0.7051666666666667,0,0,0.0,126.90162916666668
3539,0.290846875,116.33875,0.7050833333333333,0,0,0.0,126.99240416666667
3540,0.31725000000000003,126.90000000000002,0.7050000000000001,0,0,0.0,126.65761666666668
3541,0.290778125,116.31125000000002,0.7049166666666666,0,0,0.0,126.74961666666668
3542,0.29074375,116.29750000000001,0.7048333333333333,0,0,0.0,126.62887916666668
3543,0.49332499999999996,197.32999999999996,0.70475,0,0,0.0,126.61512916666669
3544,0.22020833333333337,88.08333333333334,0.7046666666666667,0,0,0.0,127.8040375
3545,0.290640625,116.25624999999998,0.7045833333333333,0,0,0.0,127.40147083333335
3546,0.07925625,31.7025,0.7045,0,0,0.0,126.88867916666668
3547,0.36981875000000003,147.9275,0.7044166666666667,0,0,0.0,125.81567916666667
3548,0.31694999999999995,126.77999999999999,0.7043333333333333,0,0,0.0,126.90294166666666
3549,0.34332187500000005,137.32875,0.70425,0,0,0.0,126.88794166666666
3550,0.316875,126.75,0.7041666666666666,0,0,0.0,126.97857916666668
3551,0.31683750000000005,126.73500000000003,0.7040833333333334,0,0,0.0,126.96357916666668
3552,0.36959999999999993,147.83999999999997,0.704,0,0,0.0,127.05544166666668
3553,0.21997395833333336,87.98958333333334,0.7039166666666667,0,0,0.0,127.35849166666667
3554,0.316725,126.69,0.7038333333333333,0,0,0.0,127.56175000000002
3555,0.34307812499999996,137.23125000000002,0.70375,0,0,0.0,127.72479166666668
3556,0.24628333333333333,98.51333333333332,0.7036666666666667,0,0,0.0,127.60172916666669
3557,0.2462541666666667,98.5016666666667,0.7035833333333333,0,0,0.0,127.69686250000002
3558,0.316575,126.63,0.7035,0,0,0.0,127.50721666666668
3559,0.14947604166666664,59.79041666666666,0.7034166666666667,0,0,0.0,127.59899166666668
3560,0.079125,31.650000000000002,0.7033333333333334,0,0,0.0,127.02250833333333
3561,0.21976562499999996,87.90624999999999,0.7032499999999999,0,0,0.0,125.95125833333331
3562,0.32521458333333336,130.08583333333334,0.7031666666666667,0,0,0.0,125.54947083333333
3563,0.026365624999999997,10.546249999999999,0.7030833333333333,0,0,0.0,125.17830416666666
3564,0.10545000000000002,42.18000000000001,0.7030000000000001,0,0,0.0,124.10992916666666
3565,0.14936979166666664,59.74791666666667,0.7029166666666666,0,0,0.0,123.35802916666665
3566,0.22842083333333335,91.36833333333334,0.7028333333333333,0,0,0.0,122.78194583333332
3567,0.079059375,31.62375,0.70275,0,0,0.0,122.52220416666668
3568,0.07905,31.619999999999997,0.7026666666666667,0,0,0.0,121.45182916666668
3569,0.13173437500000001,52.69375,0.7025833333333333,0,0,0.0,120.16827916666671
3570,0.21953125,87.8125,0.7025,0,0,0.0,119.2022916666667
3571,0.17560416666666667,70.24166666666667,0.7024166666666667,0,0,0.0,118.90754166666669
3572,0.24581666666666663,98.32666666666665,0.7023333333333333,0,0,0.0,117.93969583333336
3573,0.07900312500000001,31.601250000000004,0.70225,0,0,0.0,117.6437625
3574,0.17554166666666662,70.21666666666665,0.7021666666666666,0,0,0.0,116.89389999999999
3575,0.21940104166666669,87.76041666666667,0.7020833333333334,0,0,0.0,116.31716666666667
3576,0.026324999999999998,10.53,0.702,0,0,0.0,115.63185416666667
3577,0.078965625,31.58625,0.7019166666666667,0,0,0.0,114.56510416666669
