episode,mean_reward,total_reward,decay_factor,evaluation_reward_greedy_mean,evaluation_reward_greedy_std,moving_avg_train_reward,total_shaped_reward,total_sparse_reward,moving_avg_shaped_reward,moving_avg_sparse_reward
1042,0.06848749999999999,27.395,0.9131666666666667,0.0,0.0,62.288500000000006,30.0,0,67.5,0.4
1043,0.0,0.0,0.9130833333333334,0.0,0.0,62.012075,0.0,0,67.2,0.4
1044,0.06847500000000001,27.39,0.913,0.0,0.0,62.28597500000001,30.0,0,67.5,0.4
1045,0.13693750000000002,54.775000000000006,0.9129166666666667,0.0,0.0,62.55735000000001,60.0,0,67.8,0.4
1046,0.13692500000000002,54.77,0.9128333333333334,0.0,0.0,63.10505,60.0,0,68.4,0.4
1047,0.25100625,100.4025,0.91275,0.0,0.0,63.09588333333334,110.0,0,68.4,0.4
1048,0.25098333333333334,100.39333333333333,0.9126666666666666,0.0,0.0,63.82351666666668,110.0,0,69.2,0.4
1049,0.11407291666666666,45.62916666666666,0.9125833333333333,0.0,0.0,64.00353333333334,50.0,0,69.4,0.4
1050,0.136875,54.75,0.9125,0.0,0.0,64.09061666666666,60.0,0,69.5,0.4
1051,0.06843125,27.3725,0.9124166666666667,0.0,0.0,63.35151666666667,30.0,0,68.7,0.4
1052,0.18246666666666667,72.98666666666666,0.9123333333333333,0.0,0.0,64.08138333333333,80.0,0,69.5,0.4
1053,0.57015625,228.0625,0.91225,0.0,0.0,65.80965833333333,250.0,0,71.4,0.4
1054,0.0,0.0,0.9121666666666667,0.0,0.0,65.53350833333334,0.0,0,71.1,0.4
1055,0.1368125,54.725,0.9120833333333334,0.0,0.0,66.08075833333334,60.0,0,71.7,0.4
1056,0.2508,100.32,0.912,0.0,0.0,67.08395833333334,110.0,0,72.8,0.4
1057,0.11398958333333335,45.59583333333334,0.9119166666666667,0.0,0.0,67.26384166666666,50.0,0,73.0,0.4
1058,0.0,0.0,0.9118333333333333,0.0,0.0,65.79157500000001,0.0,0,71.4,0.4
1059,0.06838125,27.352500000000003,0.9117500000000001,0.0,0.0,65.789075,30.0,0,71.4,0.4
1060,0.18233333333333332,72.93333333333332,0.9116666666666666,0.0,0.0,66.51840833333334,80.0,0,72.2,0.4
1061,0.18231666666666665,72.92666666666666,0.9115833333333333,0.0,0.0,67.247675,80.0,0,73.0,0.4
1062,0.18229999999999996,72.91999999999999,0.9115,0.0,0.0,67.976875,80.0,0,73.8,0.4
1063,0.06835625000000001,27.3425,0.9114166666666667,0.0,0.0,67.974375,30.0,0,73.8,0.4
1064,0.2278333333333333,91.13333333333333,0.9113333333333333,0.0,0.0,68.149975,100.0,0,74.0,0.4
1065,0.18225000000000002,72.9,0.91125,0.0,0.0,67.59155833333334,80.0,0,73.4,0.4
1066,0.2505708333333334,100.22833333333335,0.9111666666666667,0.0,0.0,68.31799166666666,110.0,0,74.2,0.4
1067,0.06833125,27.3325,0.9110833333333334,0.0,0.0,68.31549166666667,30.0,0,74.2,0.4
1068,0.20497500000000002,81.99000000000001,0.911,0.0,0.0,68.675725,90.0,0,74.6,0.4
1069,0.31882083333333333,127.52833333333334,0.9109166666666667,0.0,0.0,69.67523333333334,140.0,0,75.7,0.4
1070,0.1821666666666667,72.86666666666667,0.9108333333333334,0.0,0.0,70.12815,80.0,0,76.2,0.4
1071,0.18214999999999995,72.85999999999999,0.91075,0.0,0.0,70.029575,80.0,0,76.1,0.4
1072,0.38703333333333334,154.81333333333333,0.9106666666666666,0.0,0.0,70.47490833333333,170.0,0,76.6,0.4
1073,0.0,0.0,0.9105833333333333,0.0,0.0,70.47490833333332,0.0,0,76.6,0.4
1074,0.1821,72.84,0.9105,0.0,0.0,70.46824166666666,80.0,0,76.6,0.4
1075,0.18208333333333335,72.83333333333334,0.9104166666666667,0.0,0.0,70.645325,80.0,0,76.8,0.4
1076,0.0,0.0,0.9103333333333333,0.0,0.0,69.63479166666667,0.0,0,75.7,0.4
1077,0.18205000000000002,72.82000000000001,0.91025,0.0,0.0,70.36299166666667,80.0,0,76.5,0.4
1078,0.0,0.0,0.9101666666666667,0.0,0.0,69.62819166666665,0.0,0,75.7,0.4
1079,0.1820166666666667,72.80666666666667,0.9100833333333334,0.0,0.0,69.80520833333333,80.0,0,75.9,0.4
1080,0.0,0.0,0.91,0.0,0.0,69.07054166666666,0.0,0,75.1,0.4
1081,0.5004541666666666,200.18166666666667,0.9099166666666667,0.0,0.0,69.60315833333333,220.0,0,75.7,0.4
1082,0.11372916666666665,45.49166666666666,0.9098333333333333,0.0,0.0,69.32354166666666,50.0,0,75.4,0.4
1083,0.20469375,81.8775,0.9097500000000001,0.0,0.0,69.86689166666667,90.0,0,76.0,0.4
1084,0.3183833333333333,127.35333333333332,0.9096666666666666,0.0,0.0,71.140425,140.0,0,77.4,0.4
1085,0.06821875,27.287499999999998,0.9095833333333333,0.0,0.0,70.95434166666668,30.0,0,77.2,0.4
1086,0.1819,72.76,0.9095,0.0,0.0,69.93805833333334,80.0,0,76.1,0.4
1087,0.11367708333333333,45.47083333333333,0.9094166666666667,0.0,0.0,69.10791666666668,50.0,0,75.2,0.4
1088,0.1364,54.56,0.9093333333333333,0.0,0.0,69.10291666666667,60.0,0,75.2,0.4
1089,0.20458125,81.8325,0.90925,0.0,0.0,68.45310833333335,90.0,0,74.5,0.4
1090,0.18183333333333335,72.73333333333333,0.9091666666666667,0.0,0.0,69.18044166666668,80.0,0,75.3,0.4
1091,0.24999791666666668,99.99916666666667,0.9090833333333334,0.0,0.0,69.90520833333333,110.0,0,76.1,0.4
1092,0.38632500000000003,154.53,0.909,0.0,0.0,70.90010833333332,170.0,0,77.2,0.4
1093,0.31812083333333335,127.24833333333333,0.9089166666666667,0.0,0.0,71.89741666666666,140.0,0,78.3,0.4
1094,0.3635333333333333,145.41333333333333,0.9088333333333334,0.0,0.0,72.52609999999999,160.0,0,79.0,0.4
1095,0.1363125,54.525,0.90875,0.0,0.0,73.07134999999998,60.0,0,79.6,0.4
1096,0.06814999999999999,27.259999999999998,0.9086666666666666,0.0,0.0,72.33524999999999,30.0,0,78.8,0.4
1097,0.2952895833333333,118.11583333333334,0.9085833333333333,0.0,0.0,71.49919166666666,130.0,0,77.9,0.4
1098,0.18169999999999997,72.67999999999999,0.9085,0.0,0.0,71.40084166666668,80.0,0,77.8,0.4
1099,0.06813124999999999,27.252499999999998,0.9084166666666667,0.0,0.0,70.66494166666666,30.0,0,77.0,0.4
1100,0.18166666666666664,72.66666666666666,0.9083333333333333,0.0,0.0,70.84160833333334,80.0,0,77.2,0.4
1101,0.13623749999999998,54.495,0.90825,0.0,0.0,70.28665833333334,60.0,0,76.6,0.4
1102,0.11352083333333333,45.40833333333333,0.9081666666666667,0.0,0.0,70.46579166666666,50.0,0,76.8,0.4
1103,0.4540416666666667,181.61666666666667,0.9080833333333334,0.0,0.0,70.81569166666667,200.0,0,77.2,0.4
1104,0.06810000000000001,27.240000000000002,0.908,0.0,0.0,69.62195833333334,30.0,0,75.9,0.4
1105,0.13618750000000002,54.475,0.9079166666666667,0.0,0.0,69.61695833333333,60.0,0,75.9,0.4
1106,0.06808750000000001,27.235000000000003,0.9078333333333334,0.0,0.0,68.60667499999998,30.0,0,74.8,0.4
1107,0.3177125,127.08500000000001,0.9077500000000001,0.0,0.0,68.86983333333332,140.0,0,75.1,0.4
1108,0.18153333333333332,72.61333333333333,0.9076666666666666,0.0,0.0,69.32116666666666,80.0,0,75.6,0.4
1109,0.1361375,54.455,0.9075833333333333,0.0,0.0,69.04139166666666,60.0,0,75.3,0.4
1110,0.2041875,81.675,0.9075,0.0,0.0,69.58339166666667,90.0,0,75.9,0.4
1111,0.06805625,27.2225,0.9074166666666666,0.0,0.0,69.30616666666667,30.0,0,75.6,0.4
1112,0.11341666666666667,45.36666666666667,0.9073333333333333,0.0,0.0,68.56946666666666,50.0,0,74.8,0.4
1113,0.06804375,27.2175,0.90725,0.0,0.0,68.109175,30.0,0,74.3,0.4
1114,0.0,0.0,0.9071666666666667,0.0,0.0,68.10917500000001,0.0,0,74.3,0.4
1115,0.06803125,27.212500000000002,0.9070833333333334,0.0,0.0,67.83205,30.0,0,74.0,0.4
1116,0.24942500000000004,99.77000000000001,0.907,0.0,0.0,66.81601666666667,110.0,0,72.9,0.4
1117,0.3174208333333333,126.96833333333333,0.9069166666666667,0.0,0.0,66.529775,140.0,0,72.6,0.4
1118,0.0680125,27.205000000000002,0.9068333333333334,0.0,0.0,66.327275,30.0,0,72.6,0.2
1119,0.24935624999999997,99.74249999999999,0.90675,0.0,0.0,66.31810833333334,110.0,0,72.6,0.2
1120,0.2493333333333333,99.73333333333332,0.9066666666666666,0.0,0.0,67.31544166666667,110.0,0,73.7,0.2
1121,0.06799374999999999,27.197499999999998,0.9065833333333333,0.0,0.0,66.85548333333334,30.0,0,73.2,0.2
1122,0.0679875,27.195,0.9065,0.0,0.0,67.12743333333334,30.0,0,73.5,0.2
1123,0.0,0.0,0.9064166666666666,0.0,0.0,66.39563333333334,0.0,0,72.7,0.2
1124,0.18126666666666666,72.50666666666666,0.9063333333333333,0.0,0.0,67.1207,80.0,0,73.5,0.2
1125,0.3625,145.0,0.90625,0.0,0.0,68.5707,160.0,0,75.1,0.2
1126,0.11327083333333335,45.30833333333334,0.9061666666666667,0.0,0.0,68.29218333333333,50.0,0,74.8,0.2
1127,0.06795625,27.1825,0.9060833333333334,0.0,0.0,68.56400833333333,30.0,0,75.1,0.2
1128,0.0,0.0,0.906,0.0,0.0,66.46104166666666,0.0,0,72.8,0.2
1129,0.18118333333333334,72.47333333333333,0.9059166666666667,0.0,0.0,66.1801,80.0,0,72.5,0.2
1130,0.0679375,27.175,0.9058333333333334,0.0,0.0,65.72051666666667,30.0,0,72.0,0.2
1131,0.24908125000000003,99.63250000000001,0.90575,0.0,0.0,65.43712500000001,110.0,0,71.7,0.2
1132,0.38490833333333335,153.96333333333334,0.9056666666666666,0.0,0.0,65.77135833333332,170.0,0,72.3,0.0
1133,0.06791875,27.1675,0.9055833333333333,0.0,0.0,64.76355,30.0,0,71.2,0.0
1134,0.316925,126.76999999999998,0.9055,0.0,0.0,65.48294999999999,140.0,0,72.0,0.0
1135,0.24898958333333332,99.59583333333333,0.9054166666666666,0.0,0.0,65.74790833333333,110.0,0,72.3,0.0
1136,0.18106666666666665,72.42666666666666,0.9053333333333333,0.0,0.0,65.375775,80.0,0,71.9,0.0
1137,0.1357875,54.315,0.90525,0.0,0.0,65.64484999999999,60.0,0,72.2,0.0
1138,0.18103333333333332,72.41333333333333,0.9051666666666667,0.0,0.0,66.09493333333333,80.0,0,72.7,0.0
1139,0.18101666666666666,72.40666666666667,0.9050833333333334,0.0,0.0,66.54497499999998,80.0,0,73.2,0.0
1140,0.067875,27.150000000000002,0.905,0.0,0.0,66.54247499999998,30.0,0,73.2,0.0
1141,0.18098333333333336,72.39333333333335,0.9049166666666667,0.0,0.0,66.99243333333332,80.0,0,73.7,0.0
1142,0.18096666666666666,72.38666666666667,0.9048333333333334,0.0,0.0,67.44234999999999,80.0,0,74.2,0.0
1143,0.38451875,153.8075,0.9047499999999999,0.0,0.0,68.980425,170.0,0,75.9,0.0
1144,0.18093333333333333,72.37333333333333,0.9046666666666666,0.0,0.0,69.43025833333333,80.0,0,76.4,0.0
1145,0.22614583333333332,90.45833333333333,0.9045833333333333,0.0,0.0,69.78709166666665,100.0,0,76.8,0.0
1146,0.2487375,99.495,0.9045,0.0,0.0,70.23434166666667,110.0,0,77.3,0.0
1147,0.0,0.0,0.9044166666666666,0.0,0.0,69.23031666666665,0.0,0,76.2,0.0
1148,0.13565,54.26,0.9043333333333333,0.0,0.0,68.76898333333332,60.0,0,75.7,0.0
1149,0.1356375,54.255,0.90425,0.0,0.0,68.85524166666666,60.0,0,75.8,0.0
1150,0.0678125,27.125,0.9041666666666667,0.0,0.0,68.57899166666667,30.0,0,75.5,0.0
1151,0.18081666666666668,72.32666666666667,0.9040833333333333,0.0,0.0,69.02853333333334,80.0,0,76.0,0.0
1152,0.0,0.0,0.904,0.0,0.0,68.29866666666666,0.0,0,75.2,0.0
1153,0.24857708333333334,99.43083333333334,0.9039166666666667,0.0,0.0,67.01234999999998,110.0,0,73.8,0.0
1154,0.0,0.0,0.9038333333333334,0.0,0.0,67.01234999999998,0.0,0,73.8,0.0
1155,0.29371875,117.4875,0.90375,0.0,0.0,67.639975,130.0,0,74.5,0.0
1156,0.13555,54.22,0.9036666666666666,0.0,0.0,67.17897500000001,60.0,0,74.0,0.0
1157,0.0,0.0,0.9035833333333333,0.0,0.0,66.72301666666667,0.0,0,73.5,0.0
1158,0.1129375,45.175,0.9035,0.0,0.0,67.17476666666667,50.0,0,74.0,0.0
1159,0.1355125,54.205,0.9034166666666666,0.0,0.0,67.44329166666667,60.0,0,74.3,0.0
1160,0.3839166666666667,153.56666666666666,0.9033333333333333,0.0,0.0,68.249625,170.0,0,75.2,0.0
1161,0.24839375,99.3575,0.90325,0.0,0.0,68.51393333333334,110.0,0,75.5,0.0
1162,0.13547499999999998,54.19,0.9031666666666667,0.0,0.0,68.32663333333332,60.0,0,75.3,0.0
1163,0.11288541666666667,45.15416666666667,0.9030833333333333,0.0,0.0,68.50474999999999,50.0,0,75.5,0.0
1164,0.18059999999999998,72.24,0.903,0.0,0.0,68.31581666666665,80.0,0,75.3,0.0
1165,0.13543750000000002,54.175000000000004,0.9029166666666667,0.0,0.0,68.12856666666666,60.0,0,75.1,0.0
1166,0.4965583333333333,198.62333333333333,0.9028333333333334,0.0,0.0,69.11251666666665,220.0,0,76.2,0.0
1167,0.1354125,54.165,0.9027499999999999,0.0,0.0,69.38084166666665,60.0,0,76.5,0.0
1168,0.31593333333333334,126.37333333333335,0.9026666666666667,0.0,0.0,69.82467499999998,140.0,0,77.0,0.0
1169,0.06769375,27.0775,0.9025833333333333,0.0,0.0,68.82016666666667,30.0,0,75.9,0.0
1170,0.315875,126.35000000000001,0.9025,0.0,0.0,69.355,140.0,0,76.5,0.0
1171,0.3158458333333333,126.33833333333334,0.9024166666666666,0.0,0.0,69.88978333333334,140.0,0,77.1,0.0
1172,0.13535,54.14,0.9023333333333333,0.0,0.0,68.88305,60.0,0,76.0,0.0
1173,0.06766875,27.0675,0.90225,0.0,0.0,69.15372500000001,30.0,0,76.3,0.0
1174,0.135325,54.13,0.9021666666666667,0.0,0.0,68.966625,60.0,0,76.1,0.0
1175,0.2931770833333333,117.27083333333331,0.9020833333333333,0.0,0.0,69.411,130.0,0,76.6,0.0
1176,0.1353,54.120000000000005,0.902,0.0,0.0,69.95219999999999,60.0,0,77.2,0.0
1177,0.18038333333333334,72.15333333333334,0.9019166666666667,0.0,0.0,69.94553333333333,80.0,0,77.2,0.0
1178,0.2480041666666667,99.20166666666668,0.9018333333333334,0.0,0.0,70.93755,110.0,0,78.3,0.0
1179,0.06763125,27.052500000000002,0.90175,0.0,0.0,70.48000833333333,30.0,0,77.8,0.0
1180,0.2479583333333333,99.18333333333332,0.9016666666666666,0.0,0.0,71.47184166666666,110.0,0,78.9,0.0
1181,0.2930145833333333,117.20583333333333,0.9015833333333333,0.0,0.0,70.64208333333333,130.0,0,78.0,0.0
1182,0.06761249999999999,27.044999999999998,0.9015,0.0,0.0,70.45761666666667,30.0,0,77.8,0.0
1183,0.18028333333333332,72.11333333333333,0.9014166666666666,0.0,0.0,70.359975,80.0,0,77.7,0.0
1184,0.18026666666666663,72.10666666666665,0.9013333333333333,0.0,0.0,69.80750833333335,80.0,0,77.1,0.0
1185,0.06759375000000001,27.0375,0.90125,0.0,0.0,69.80500833333335,30.0,0,77.1,0.0
1186,0.11264583333333335,45.05833333333334,0.9011666666666667,0.0,0.0,69.52799166666668,50.0,0,76.8,0.0
1187,0.1351625,54.065,0.9010833333333333,0.0,0.0,69.61393333333334,60.0,0,76.9,0.0
1188,0.0,0.0,0.901,0.0,0.0,69.06833333333334,0.0,0,76.3,0.0
1189,0.24775208333333332,99.10083333333333,0.9009166666666667,0.0,0.0,69.24101666666667,110.0,0,76.5,0.0
1190,0.1801666666666667,72.06666666666668,0.9008333333333334,0.0,0.0,69.23434999999999,80.0,0,76.5,0.0
1191,0.06755625,27.022499999999997,0.9007499999999999,0.0,0.0,68.50458333333333,30.0,0,75.7,0.0
1192,0.0,0.0,0.9006666666666667,0.0,0.0,66.95928333333332,0.0,0,74.0,0.0
1193,0.0,0.0,0.9005833333333333,0.0,0.0,65.68679999999999,0.0,0,72.6,0.0
1194,0.0675375,27.015,0.9005,0.0,0.0,64.50281666666666,30.0,0,71.3,0.0
1195,0.18008333333333332,72.03333333333333,0.9004166666666666,0.0,0.0,64.67790000000001,80.0,0,71.5,0.0
1196,0.0,0.0,0.9003333333333333,0.0,0.0,64.40530000000001,0.0,0,71.2,0.0
1197,0.31508749999999996,126.035,0.90025,0.0,0.0,64.48449166666667,140.0,0,71.3,0.0
1198,0.2025375,81.015,0.9001666666666667,0.0,0.0,64.56784166666667,90.0,0,71.4,0.0
1199,0.0,0.0,0.9000833333333333,0.0,0.0,64.29531666666666,0.0,0,71.1,0.0
1200,0.0,0.0,0.9,0.0,0.0,63.568650000000005,0.0,0,70.3,0.0
1201,0.06749375,26.997500000000002,0.8999166666666667,0.0,0.0,63.293675,30.0,0,70.0,0.0
1202,0.42742083333333336,170.96833333333333,0.8998333333333334,0.0,0.0,64.54927500000001,190.0,0,71.4,0.0
1203,0.06748124999999999,26.9925,0.89975,0.0,0.0,63.003033333333335,30.0,0,69.7,0.0
1204,0.3823583333333333,152.94333333333333,0.8996666666666666,0.0,0.0,64.26006666666667,170.0,0,71.1,0.0
1205,0.17991666666666667,71.96666666666667,0.8995833333333333,0.0,0.0,64.43498333333334,80.0,0,71.3,0.0
1206,0.134925,53.97,0.8995,0.0,0.0,64.70233333333334,60.0,0,71.6,0.0
1207,0.06745625,26.982499999999998,0.8994166666666666,0.0,0.0,63.70130833333334,30.0,0,70.5,0.0
1208,0.06745,26.98,0.8993333333333333,0.0,0.0,63.244975,30.0,0,70.0,0.0
1209,0.2248125,89.925,0.89925,0.0,0.0,63.599675000000005,100.0,0,70.4,0.0
1210,0.0674375,26.975,0.8991666666666667,0.0,0.0,63.05267500000001,30.0,0,69.8,0.0
1211,0.24724791666666665,98.89916666666666,0.8990833333333333,0.0,0.0,63.76944166666667,110.0,0,70.6,0.0
1212,0.427025,170.81,0.899,0.0,0.0,65.02387500000002,190.0,0,72.0,0.0
1213,0.17978333333333332,71.91333333333333,0.8989166666666667,0.0,0.0,65.47083333333335,80.0,0,72.5,0.0
1214,0.17976666666666666,71.90666666666667,0.8988333333333334,0.0,0.0,66.18990000000001,80.0,0,73.3,0.0
1215,0.1348125,53.925,0.8987499999999999,0.0,0.0,66.457025,60.0,0,73.6,0.0
1216,0.17973333333333336,71.89333333333335,0.8986666666666667,0.0,0.0,66.17825833333333,80.0,0,73.3,0.0
1217,0.1347875,53.915,0.8985833333333333,0.0,0.0,65.447725,60.0,0,72.5,0.0
1218,0.314475,125.78999999999999,0.8985,0.0,0.0,66.433575,140.0,0,73.6,0.0
1219,0.17968333333333333,71.87333333333333,0.8984166666666666,0.0,0.0,66.15488333333333,80.0,0,73.3,0.0
1220,0.0,0.0,0.8983333333333333,0.0,0.0,65.15754999999999,0.0,0,72.2,0.0
1221,0.13473749999999998,53.894999999999996,0.89825,0.0,0.0,65.424525,60.0,0,72.5,0.0
1222,0.0,0.0,0.8981666666666667,0.0,0.0,65.152575,0.0,0,72.2,0.0
1223,0.0,0.0,0.8980833333333333,0.0,0.0,65.15257500000001,0.0,0,72.2,0.0
1224,0.06735000000000001,26.94,0.898,0.0,0.0,64.69690833333333,30.0,0,71.7,0.0
1225,0.0,0.0,0.8979166666666667,0.0,0.0,63.24690833333333,0.0,0,70.1,0.0
1226,0.0,0.0,0.8978333333333334,0.0,0.0,62.79382499999999,0.0,0,69.6,0.0
1227,0.06733125000000001,26.9325,0.89775,0.0,0.0,62.791325,30.0,0,69.6,0.0
1228,0.17953333333333332,71.81333333333333,0.8976666666666666,0.0,0.0,63.509458333333335,80.0,0,70.4,0.0
1229,0.06731875,26.9275,0.8975833333333333,0.0,0.0,63.054,30.0,0,69.9,0.0
1230,0.0,0.0,0.8975,0.0,0.0,62.78225,0.0,0,69.6,0.0
1231,0.06730625,26.9225,0.8974166666666666,0.0,0.0,62.05515,30.0,0,68.8,0.0
1232,0.17946666666666666,71.78666666666666,0.8973333333333333,0.0,0.0,61.23338333333332,80.0,0,67.9,0.0
1233,0.06729375,26.9175,0.89725,0.0,0.0,61.230883333333324,30.0,0,67.9,0.0
1234,0.0,0.0,0.8971666666666667,0.0,0.0,59.963183333333326,0.0,0,66.5,0.0
1235,0.1345625,53.825,0.8970833333333333,0.0,0.0,59.505475,60.0,0,66.0,0.0
1236,0.1794,71.76,0.897,0.0,0.0,59.49880833333333,80.0,0,66.0,0.0
1237,0.17938333333333334,71.75333333333333,0.8969166666666667,0.0,0.0,59.67319166666666,80.0,0,66.2,0.0
1238,0.17936666666666667,71.74666666666667,0.8968333333333334,0.0,0.0,59.66652499999999,80.0,0,66.2,0.0
1239,0.06725625,26.9025,0.89675,0.0,0.0,59.211483333333334,30.0,0,65.7,0.0
1240,0.24658333333333335,98.63333333333334,0.8966666666666667,0.0,0.0,59.926316666666665,110.0,0,66.5,0.0
1241,0.3138041666666666,125.52166666666666,0.8965833333333333,0.0,0.0,60.4576,140.0,0,67.1,0.0
1242,0.1793,71.72,0.8965,0.0,0.0,60.45093333333333,80.0,0,67.1,0.0
1243,0.13446249999999998,53.785,0.8964166666666666,0.0,0.0,59.45070833333333,60.0,0,66.0,0.0
1244,0.17926666666666666,71.70666666666666,0.8963333333333333,0.0,0.0,59.44404166666667,80.0,0,66.0,0.0
1245,0.1344375,53.775,0.89625,0.0,0.0,59.07720833333334,60.0,0,65.6,0.0
1246,0.17923333333333333,71.69333333333333,0.8961666666666667,0.0,0.0,58.799191666666665,80.0,0,65.3,0.0
1247,0.11720625,46.8825,0.8960833333333333,0.0,0.0,59.268016666666675,30.0,20,65.6,0.2
1248,0.3136,125.44,0.896,0.0,0.0,59.97981666666666,140.0,0,66.4,0.2
1249,0.06719375,26.8775,0.8959166666666667,0.0,0.0,59.70604166666665,30.0,0,66.1,0.2
1250,0.134375,53.75,0.8958333333333334,0.0,0.0,59.97229166666665,60.0,0,66.4,0.2
1251,0.24633125,98.5325,0.89575,0.0,0.0,60.23434999999999,110.0,0,66.7,0.2
1252,0.067175,26.869999999999997,0.8956666666666666,0.0,0.0,60.503049999999995,30.0,0,67.0,0.2
1253,0.06716875,26.8675,0.8955833333333333,0.0,0.0,59.77741666666667,30.0,0,66.2,0.2
1254,0.223875,89.55,0.8955,0.0,0.0,60.67291666666667,100.0,0,67.2,0.2
1255,0.06715625,26.8625,0.8954166666666666,0.0,0.0,59.76666666666667,30.0,0,66.2,0.2
1256,0.1343,53.72,0.8953333333333333,0.0,0.0,59.76166666666667,60.0,0,66.2,0.2
1257,0.29095625,116.38250000000001,0.89525,0.0,0.0,60.925491666666666,130.0,0,67.5,0.2
1258,0.0671375,26.855,0.8951666666666667,0.0,0.0,60.74229166666666,30.0,0,67.3,0.2
1259,0.1342625,53.705,0.8950833333333333,0.0,0.0,60.73729166666665,60.0,0,67.3,0.2
1260,0.20137500000000003,80.55000000000001,0.895,0.0,0.0,60.00712499999999,90.0,0,66.5,0.2
1261,0.11186458333333334,44.74583333333334,0.8949166666666667,0.0,0.0,59.46100833333333,50.0,0,65.9,0.2
1262,0.11185416666666667,44.74166666666667,0.8948333333333334,0.0,0.0,59.366525,50.0,0,65.8,0.2
1263,0.06710625,26.8425,0.89475,0.0,0.0,59.18340833333334,30.0,0,65.6,0.2
1264,0.0,0.0,0.8946666666666667,0.0,0.0,58.46100833333333,0.0,0,64.8,0.2
1265,0.1341875,53.675,0.8945833333333333,0.0,0.0,58.45600833333334,60.0,0,64.8,0.2
1266,0.2459875,98.395,0.8945,0.0,0.0,57.453725000000006,110.0,0,63.7,0.2
1267,0.1341625,53.665,0.8944166666666666,0.0,0.0,57.44872500000001,60.0,0,63.7,0.2
1268,0.067075,26.83,0.8943333333333333,0.0,0.0,56.45329166666667,30.0,0,62.6,0.2
1269,0.11178125,44.7125,0.89425,0.0,0.0,56.62964166666668,50.0,0,62.8,0.2
1270,0.2011875,80.475,0.8941666666666667,0.0,0.0,56.17089166666667,90.0,0,62.3,0.2
1271,0.06705625,26.8225,0.8940833333333333,0.0,0.0,55.17573333333334,30.0,0,61.2,0.2
1272,0.06705,26.82,0.894,0.0,0.0,54.90253333333334,30.0,0,60.9,0.2
1273,0.0,0.0,0.8939166666666667,0.0,0.0,54.63185833333333,0.0,0,60.6,0.2
1274,0.0670375,26.815,0.8938333333333334,0.0,0.0,54.35870833333333,30.0,0,60.3,0.2
1275,0.0,0.0,0.89375,0.0,0.0,53.18599999999999,0.0,0,59.0,0.2
1276,0.067025,26.81,0.8936666666666666,0.0,0.0,52.91290000000001,30.0,0,58.7,0.2
1277,0.0,0.0,0.8935833333333333,0.0,0.0,52.19136666666666,0.0,0,57.9,0.2
1278,0.0670125,26.805,0.8935,0.0,0.0,51.467400000000005,30.0,0,57.1,0.2
1279,0.17868333333333333,71.47333333333333,0.8934166666666666,0.0,0.0,51.91160833333334,80.0,0,57.6,0.2
1280,0.0,0.0,0.8933333333333333,0.0,0.0,50.91977500000001,0.0,0,56.5,0.2
1281,0.3126375,125.055,0.89325,0.0,0.0,50.998266666666666,140.0,0,56.6,0.2
1282,0.0669875,26.795,0.8931666666666667,0.0,0.0,50.995766666666675,30.0,0,56.6,0.2
1283,0.0,0.0,0.8930833333333333,0.0,0.0,50.274633333333334,0.0,0,55.8,0.2
1284,0.06697499999999999,26.79,0.893,0.0,0.0,49.82146666666667,30.0,0,55.3,0.2
1285,0.06696875000000001,26.7875,0.8929166666666667,0.0,0.0,49.81896666666667,30.0,0,55.3,0.2
1286,0.133925,53.57,0.8928333333333334,0.0,0.0,49.90408333333334,60.0,0,55.4,0.2
1287,0.20086875000000004,80.34750000000001,0.89275,0.0,0.0,50.16690833333333,90.0,0,55.7,0.2
1288,0.17853333333333332,71.41333333333333,0.8926666666666667,0.0,0.0,50.88104166666666,80.0,0,56.5,0.2
1289,0.11157291666666666,44.62916666666666,0.8925833333333333,0.0,0.0,50.33632499999999,50.0,0,55.9,0.2
1290,0.17850000000000002,71.4,0.8925,0.0,0.0,50.32965833333332,80.0,0,55.9,0.2
1291,0.3123458333333333,124.93833333333333,0.8924166666666666,0.0,0.0,51.308816666666665,140.0,0,57.0,0.2
1292,0.37924166666666664,151.69666666666666,0.8923333333333333,0.0,0.0,52.82578333333333,170.0,0,58.7,0.2
1293,0.06691875,26.7675,0.89225,0.0,0.0,53.09345833333333,30.0,0,59.0,0.2
1294,0.0,0.0,0.8921666666666667,0.0,0.0,52.82330833333334,0.0,0,58.7,0.2
1295,0.0,0.0,0.8920833333333333,0.0,0.0,52.102974999999994,0.0,0,57.9,0.2
1296,0.0,0.0,0.892,0.0,0.0,52.102974999999994,0.0,0,57.9,0.2
1297,0.1337875,53.515,0.8919166666666667,0.0,0.0,51.377775,60.0,0,57.1,0.2
1298,0.11147916666666667,44.59166666666667,0.8918333333333334,0.0,0.0,51.01354166666666,50.0,0,56.7,0.2
1299,0.24523125,98.0925,0.89175,0.0,0.0,51.99446666666666,110.0,0,57.8,0.2
1300,0.066875,26.75,0.8916666666666666,0.0,0.0,52.26196666666666,30.0,0,58.1,0.2
1301,0.3789229166666667,151.5691666666667,0.8915833333333334,0.0,0.0,53.507683333333325,170.0,0,59.5,0.2
1302,0.0,0.0,0.8915,0.0,0.0,51.798,0.0,0,57.6,0.2
