episode,mean_reward,total_reward,decay_factor,evaluation_reward_greedy_mean,evaluation_reward_greedy_std,moving_avg_train_reward,total_shaped_reward,total_sparse_reward,moving_avg_shaped_reward,moving_avg_sparse_reward
3300,0.0815625,32.625,0.725,0.0,0.0,32.701550000000005,45.0,0,44.85,0.0
3301,0.08155312499999999,32.621249999999996,0.7249166666666667,0.0,0.0,32.6978,45.0,0,44.85,0.0
3302,0.08154375,32.6175,0.7248333333333333,0.0,0.0,32.69405,45.0,0,44.85,0.0
3303,0.08153437499999999,32.613749999999996,0.72475,0.0,0.0,32.6903,45.0,0,44.85,0.0
3304,0.081525,32.61,0.7246666666666667,0.0,0.0,32.686550000000004,45.0,0,44.85,0.0
3305,0.08151562500000001,32.60625,0.7245833333333334,0.0,0.0,32.6828,45.0,0,44.85,0.0
3306,0.08150625,32.6025,0.7244999999999999,0.0,0.0,32.67905,45.0,0,44.85,0.0
3307,0.08149687500000001,32.59875,0.7244166666666667,0.0,0.0,32.6753,45.0,0,44.85,0.0
3308,0.08148749999999999,32.595,0.7243333333333333,0.0,0.0,32.671549999999996,45.0,0,44.85,0.0
3309,0.08147812500000001,32.59125,0.7242500000000001,0.0,0.0,32.6678,45.0,0,44.85,0.0
3310,0.08146874999999999,32.5875,0.7241666666666666,0.0,0.0,32.66405,45.0,0,44.85,0.0
3311,0.08145937500000003,32.58375000000001,0.7240833333333334,0.0,0.0,32.6603,45.0,0,44.85,0.0
3312,0.08145,32.58,0.724,0.0,0.0,32.656549999999996,45.0,0,44.85,0.0
3313,0.081440625,32.57625,0.7239166666666667,0.0,0.0,32.6528,45.0,0,44.85,0.0
3314,0.08143125,32.5725,0.7238333333333333,0.0,0.0,32.649049999999995,45.0,0,44.85,0.0
3315,0.08142187499999999,32.568749999999994,0.72375,0.0,0.0,32.6453,45.0,0,44.85,0.0
3316,0.0814125,32.565,0.7236666666666667,0.0,0.0,32.64155,45.0,0,44.85,0.0
3317,0.081403125,32.56125,0.7235833333333334,0.0,0.0,32.6378,45.0,0,44.85,0.0
3318,0.08139375000000001,32.557500000000005,0.7235,0.0,0.0,32.634049999999995,45.0,0,44.85,0.0
3319,0.08138437499999998,32.553749999999994,0.7234166666666666,0.0,0.0,32.630300000000005,45.0,0,44.85,0.0
3320,0.08137500000000002,32.550000000000004,0.7233333333333334,0.0,0.0,32.62655,45.0,0,44.85,0.0
3321,0.081365625,32.54625,0.72325,0.0,0.0,32.622800000000005,45.0,0,44.85,0.0
3322,0.08135625,32.542500000000004,0.7231666666666667,0.0,0.0,32.619049999999994,45.0,0,44.85,0.0
3323,0.081346875,32.53875,0.7230833333333333,0.0,0.0,32.615300000000005,45.0,0,44.85,0.0
3324,0.0813375,32.535,0.723,0.0,0.0,32.61155,45.0,0,44.85,0.0
3325,0.081328125,32.53125,0.7229166666666667,0.0,0.0,32.607800000000005,45.0,0,44.85,0.0
3326,0.08131875,32.527499999999996,0.7228333333333333,0.0,0.0,32.60405,45.0,0,44.85,0.0
3327,0.081309375,32.52375,0.72275,0.0,0.0,32.6003,45.0,0,44.85,0.0
3328,0.08129999999999998,32.519999999999996,0.7226666666666667,0.0,0.0,32.59655,45.0,0,44.85,0.0
3329,0.081290625,32.51625,0.7225833333333334,0.0,0.0,32.592800000000004,45.0,0,44.85,0.0
3330,0.08128124999999999,32.512499999999996,0.7224999999999999,0.0,0.0,32.58905,45.0,0,44.85,0.0
3331,0.081271875,32.50875,0.7224166666666667,0.0,0.0,32.5853,45.0,0,44.85,0.0
3332,0.08126249999999999,32.504999999999995,0.7223333333333333,0.0,0.0,32.58155,45.0,0,44.85,0.0
3333,0.081253125,32.50125,0.7222500000000001,0.0,0.0,32.577799999999996,45.0,0,44.85,0.0
3334,0.08124375,32.4975,0.7221666666666666,0.0,0.0,32.57405,45.0,0,44.85,0.0
3335,0.08123437500000001,32.493750000000006,0.7220833333333334,0.0,0.0,32.5703,45.0,0,44.85,0.0
3336,0.081225,32.49,0.722,0.0,0.0,32.56654999999999,45.0,0,44.85,0.0
3337,0.081215625,32.48625,0.7219166666666667,0.0,0.0,32.562799999999996,45.0,0,44.85,0.0
3338,0.08120625000000001,32.4825,0.7218333333333333,0.0,0.0,32.55905,45.0,0,44.85,0.0
3339,0.081196875,32.47875,0.72175,0.0,0.0,32.555299999999995,45.0,0,44.85,0.0
3340,0.08118749999999998,32.474999999999994,0.7216666666666667,0.0,0.0,32.55155,45.0,0,44.85,0.0
3341,0.08117812499999999,32.47125,0.7215833333333334,0.0,0.0,32.5478,45.0,0,44.85,0.0
3342,0.08116875,32.4675,0.7215,0.0,0.0,32.544050000000006,45.0,0,44.85,0.0
3343,0.08115937499999999,32.46375,0.7214166666666666,0.0,0.0,32.5403,45.0,0,44.85,0.0
3344,0.08115,32.46,0.7213333333333334,0.0,0.0,32.536550000000005,45.0,0,44.85,0.0
3345,0.081140625,32.45625,0.72125,0.0,0.0,32.5328,45.0,0,44.85,0.0
3346,0.08113125,32.4525,0.7211666666666667,0.0,0.0,32.529050000000005,45.0,0,44.85,0.0
3347,0.08112187500000001,32.448750000000004,0.7210833333333333,0.0,0.0,32.5253,45.0,0,44.85,0.0
3348,0.0811125,32.445,0.721,0.0,0.0,32.521550000000005,45.0,0,44.85,0.0
3349,0.081103125,32.44125,0.7209166666666667,0.0,0.0,32.5178,45.0,0,44.85,0.0
3350,0.08109375,32.4375,0.7208333333333333,0.0,0.0,32.514050000000005,45.0,0,44.85,0.0
3351,0.08108437499999999,32.433749999999996,0.72075,0.0,0.0,32.5103,45.0,0,44.85,0.0
3352,0.081075,32.43,0.7206666666666667,0.0,0.0,32.50655,45.0,0,44.85,0.0
3353,0.08106562499999999,32.426249999999996,0.7205833333333334,0.0,0.0,32.5028,45.0,0,44.85,0.0
3354,0.08105625,32.4225,0.7204999999999999,0.0,0.0,32.499050000000004,45.0,0,44.85,0.0
3355,0.081046875,32.41875,0.7204166666666667,0.0,0.0,32.49529999999999,45.0,0,44.85,0.0
3356,0.0810375,32.415,0.7203333333333333,0.0,0.0,32.49155,45.0,0,44.85,0.0
3357,0.081028125,32.41125,0.7202500000000001,0.0,0.0,32.4878,45.0,0,44.85,0.0
3358,0.08101875,32.4075,0.7201666666666666,0.0,0.0,32.484049999999996,45.0,0,44.85,0.0
3359,0.08100937500000001,32.40375,0.7200833333333334,0.0,0.0,32.4803,45.0,0,44.85,0.0
3360,0.081,32.4,0.72,0.0,0.0,32.47655,45.0,0,44.85,0.0
3361,0.08099062500000001,32.39625,0.7199166666666666,0.0,0.0,32.47279999999999,45.0,0,44.85,0.0
3362,0.08098124999999999,32.3925,0.7198333333333333,0.0,0.0,32.469049999999996,45.0,0,44.85,0.0
3363,0.080971875,32.38875,0.71975,0.0,0.0,32.4653,45.0,0,44.85,0.0
3364,0.08096249999999999,32.385,0.7196666666666667,0.0,0.0,32.461549999999995,45.0,0,44.85,0.0
3365,0.080953125,32.38125,0.7195833333333334,0.0,0.0,32.4578,45.0,0,44.85,0.0
3366,0.08094375,32.3775,0.7195,0.0,0.0,32.45405,45.0,0,44.85,0.0
3367,0.08093437499999999,32.373749999999994,0.7194166666666666,0.0,0.0,32.450300000000006,45.0,0,44.85,0.0
3368,0.08092500000000001,32.370000000000005,0.7193333333333334,0.0,0.0,32.446549999999995,45.0,0,44.85,0.0
3369,0.08091562499999999,32.366249999999994,0.71925,0.0,0.0,32.442800000000005,45.0,0,44.85,0.0
3370,0.08090625000000001,32.362500000000004,0.7191666666666667,0.0,0.0,32.43905,45.0,0,44.85,0.0
3371,0.08089687500000001,32.35875,0.7190833333333333,0.0,0.0,32.435300000000005,45.0,0,44.85,0.0
3372,0.08088750000000001,32.355000000000004,0.719,0.0,0.0,32.431549999999994,45.0,0,44.85,0.0
3373,0.080878125,32.35125,0.7189166666666666,0.0,0.0,32.427800000000005,45.0,0,44.85,0.0
3374,0.08086875,32.347500000000004,0.7188333333333333,0.0,0.0,32.533125,45.0,0,45.0,0.0
3375,0.080859375,32.34375,0.71875,0.0,0.0,32.529375,45.0,0,45.0,0.0
3376,0.08084999999999999,32.339999999999996,0.7186666666666667,0.0,0.0,32.525625,45.0,0,45.0,0.0
3377,0.080840625,32.33625,0.7185833333333334,0.0,0.0,32.521874999999994,45.0,0,45.0,0.0
3378,0.08083125,32.332499999999996,0.7185,0.0,0.0,32.518125,45.0,0,45.0,0.0
3379,0.080821875,32.32875,0.7184166666666667,0.0,0.0,32.514375,45.0,0,45.0,0.0
3380,0.0808125,32.324999999999996,0.7183333333333333,0.0,0.0,32.510625,45.0,0,45.0,0.0
3381,0.08080312500000002,32.321250000000006,0.71825,0.0,0.0,32.506875,45.0,0,45.0,0.0
3382,0.08079374999999998,32.317499999999995,0.7181666666666666,0.0,0.0,32.503125,45.0,0,45.0,0.0
3383,0.08078437500000002,32.313750000000006,0.7180833333333334,0.0,0.0,32.49937499999999,45.0,0,45.0,0.0
3384,0.080775,32.31,0.718,0.0,0.0,32.495625,45.0,0,45.0,0.0
3385,0.080765625,32.30625,0.7179166666666666,0.0,0.0,32.491875,45.0,0,45.0,0.0
3386,0.08075625,32.3025,0.7178333333333333,0.0,0.0,32.488125,45.0,0,45.0,0.0
3387,0.080746875,32.29875,0.71775,0.0,0.0,32.48437499999999,45.0,0,45.0,0.0
3388,0.0807375,32.295,0.7176666666666667,0.0,0.0,32.480625,45.0,0,45.0,0.0
3389,0.080728125,32.29125,0.7175833333333334,0.0,0.0,32.476875,45.0,0,45.0,0.0
3390,0.08071875,32.2875,0.7175,0.0,0.0,32.473125,45.0,0,45.0,0.0
3391,0.080709375,32.28375,0.7174166666666666,0.0,0.0,32.469375,45.0,0,45.0,0.0
3392,0.08070000000000001,32.28,0.7173333333333334,0.0,0.0,32.465625,45.0,0,45.0,0.0
3393,0.08069062499999999,32.27625,0.7172499999999999,0.0,0.0,32.461875,45.0,0,45.0,0.0
3394,0.08068125,32.2725,0.7171666666666667,0.0,0.0,32.458125,45.0,0,45.0,0.0
3395,0.08067187499999999,32.26875,0.7170833333333333,0.0,0.0,32.454375,45.0,0,45.0,0.0
3396,0.0806625,32.265,0.7170000000000001,0.0,0.0,32.450625,45.0,0,45.0,0.0
3397,0.080653125,32.261250000000004,0.7169166666666666,0.0,0.0,32.446875,45.0,0,45.0,0.0
3398,0.08064375,32.2575,0.7168333333333333,0.0,0.0,32.443125,45.0,0,45.0,0.0
3399,0.08063437500000001,32.253750000000004,0.71675,0.0,0.0,32.439375,45.0,0,45.0,0.0
3400,0.080625,32.25,0.7166666666666667,0.0,0.0,32.435625,45.0,0,45.0,0.0
3401,0.08061562500000001,32.24625,0.7165833333333333,0.0,0.0,32.431875000000005,45.0,0,45.0,0.0
3402,0.08060625,32.2425,0.7165,0.0,0.0,32.428125,45.0,0,45.0,0.0
3403,0.08059687499999998,32.238749999999996,0.7164166666666667,0.0,0.0,32.424375,45.0,0,45.0,0.0
3404,0.08058749999999999,32.235,0.7163333333333333,0.0,0.0,32.420625,45.0,0,45.0,0.0
3405,0.080578125,32.23125,0.71625,0.0,0.0,32.416875,45.0,0,45.0,0.0
3406,0.08056875,32.2275,0.7161666666666666,0.0,0.0,32.413125,45.0,0,45.0,0.0
3407,0.080559375,32.22375,0.7160833333333334,0.0,0.0,32.409375,45.0,0,45.0,0.0
3408,0.0537,21.48,0.716,0.0,0.0,32.298224999999995,30.0,0,44.85,0.0
3409,0.080540625,32.21625,0.7159166666666666,0.0,0.0,32.294475000000006,45.0,0,44.85,0.0
3410,0.08053125000000001,32.212500000000006,0.7158333333333333,0.0,0.0,32.290725,45.0,0,44.85,0.0
3411,0.080521875,32.20875,0.71575,0.0,0.0,32.286975,45.0,0,44.85,0.0
3412,0.0805125,32.205,0.7156666666666667,0.0,0.0,32.283224999999995,45.0,0,44.85,0.0
3413,0.08050312500000001,32.20125,0.7155833333333333,0.0,0.0,32.279475,45.0,0,44.85,0.0
3414,0.08049374999999999,32.1975,0.7155,0.0,0.0,32.275725,45.0,0,44.85,0.0
3415,0.08048437499999998,32.193749999999994,0.7154166666666666,0.0,0.0,32.271975,45.0,0,44.85,0.0
3416,0.08047499999999999,32.19,0.7153333333333334,0.0,0.0,32.268225,45.0,0,44.85,0.0
3417,0.080465625,32.18625,0.7152499999999999,0.0,0.0,32.264475000000004,45.0,0,44.85,0.0
3418,0.08045625,32.182500000000005,0.7151666666666667,0.0,0.0,32.260725,45.0,0,44.85,0.0
3419,0.080446875,32.17875,0.7150833333333333,0.0,0.0,32.256975000000004,45.0,0,44.85,0.0
3420,0.08043750000000001,32.175000000000004,0.7150000000000001,0.0,0.0,32.25322500000001,45.0,0,44.85,0.0
3421,0.080428125,32.17125,0.7149166666666666,0.0,0.0,32.249475000000004,45.0,0,44.85,0.0
3422,0.08041875000000001,32.167500000000004,0.7148333333333333,0.0,0.0,32.245725,45.0,0,44.85,0.0
3423,0.080409375,32.16375,0.71475,0.0,0.0,32.241975000000004,45.0,0,44.85,0.0
3424,0.08040000000000001,32.160000000000004,0.7146666666666667,0.0,0.0,32.238225,45.0,0,44.85,0.0
3425,0.080390625,32.15625,0.7145833333333333,0.0,0.0,32.234475,45.0,0,44.85,0.0
3426,0.08038125000000002,32.1525,0.7145,0.0,0.0,32.230725,45.0,0,44.85,0.0
3427,0.080371875,32.14875,0.7144166666666667,0.0,0.0,32.226974999999996,45.0,0,44.85,0.0
3428,0.08036249999999999,32.144999999999996,0.7143333333333333,0.0,0.0,32.223225,45.0,0,44.85,0.0
3429,0.080353125,32.14125,0.71425,0.0,0.0,32.219474999999996,45.0,0,44.85,0.0
3430,0.08034374999999999,32.137499999999996,0.7141666666666666,0.0,0.0,32.215725,45.0,0,44.85,0.0
3431,0.08033437500000001,32.133750000000006,0.7140833333333334,0.0,0.0,32.211975,45.0,0,44.85,0.0
3432,0.080325,32.129999999999995,0.714,0.0,0.0,32.208225,45.0,0,44.85,0.0
3433,0.080315625,32.12625,0.7139166666666666,0.0,0.0,32.204474999999995,45.0,0,44.85,0.0
3434,0.08030625000000001,32.1225,0.7138333333333333,0.0,0.0,32.200725,45.0,0,44.85,0.0
3435,0.08029687500000002,32.118750000000006,0.71375,0.0,0.0,32.196975,45.0,0,44.85,0.0
3436,0.08028750000000001,32.115,0.7136666666666667,0.0,0.0,32.193225,45.0,0,44.85,0.0
3437,0.08027812499999999,32.11125,0.7135833333333333,0.0,0.0,32.189475,45.0,0,44.85,0.0
3438,0.08026875,32.1075,0.7135,0.0,0.0,32.185725,45.0,0,44.85,0.0
3439,0.08025937499999998,32.10374999999999,0.7134166666666666,0.0,0.0,32.181975,45.0,0,44.85,0.0
3440,0.08025,32.1,0.7133333333333334,0.0,0.0,32.178225,45.0,0,44.85,0.0
3441,0.080240625,32.09625,0.7132499999999999,0.0,0.0,32.174475,45.0,0,44.85,0.0
3442,0.08023125,32.0925,0.7131666666666667,0.0,0.0,32.170725,45.0,0,44.85,0.0
3443,0.080221875,32.08875,0.7130833333333333,0.0,0.0,32.166975,45.0,0,44.85,0.0
3444,0.0802125,32.085,0.7130000000000001,0.0,0.0,32.163225000000004,45.0,0,44.85,0.0
3445,0.08020312499999999,32.08125,0.7129166666666666,0.0,0.0,32.15947500000001,45.0,0,44.85,0.0
3446,0.08019375000000001,32.0775,0.7128333333333333,0.0,0.0,32.155725,45.0,0,44.85,0.0
3447,0.08018437500000002,32.073750000000004,0.71275,0.0,0.0,32.151975,45.0,0,44.85,0.0
3448,0.080175,32.07,0.7126666666666667,0.0,0.0,32.148225000000004,45.0,0,44.85,0.0
3449,0.080165625,32.066250000000004,0.7125833333333333,0.0,0.0,32.144475,45.0,0,44.85,0.0
3450,0.08015625,32.0625,0.7125,0.0,0.0,32.140725,45.0,0,44.85,0.0
3451,0.080146875,32.05875,0.7124166666666667,0.0,0.0,32.136975,45.0,0,44.85,0.0
3452,0.08013749999999999,32.05499999999999,0.7123333333333333,0.0,0.0,32.133224999999996,45.0,0,44.85,0.0
3453,0.080128125,32.051249999999996,0.71225,0.0,0.0,32.129475,45.0,0,44.85,0.0
3454,0.08011875,32.0475,0.7121666666666666,0.0,0.0,32.125725,45.0,0,44.85,0.0
3455,0.08010937500000001,32.04375,0.7120833333333334,0.0,0.0,32.121975,45.0,0,44.85,0.0
3456,0.0801,32.04,0.712,0.0,0.0,32.118225,45.0,0,44.85,0.0
3457,0.08009062499999998,32.036249999999995,0.7119166666666666,0.0,0.0,32.114475,45.0,0,44.85,0.0
3458,0.08008124999999999,32.0325,0.7118333333333333,0.0,0.0,32.110724999999995,45.0,0,44.85,0.0
3459,0.080071875,32.02875,0.71175,0.0,0.0,32.106975000000006,45.0,0,44.85,0.0
3460,0.08006250000000001,32.025000000000006,0.7116666666666667,0.0,0.0,32.103224999999995,45.0,0,44.85,0.0
3461,0.080053125,32.02125,0.7115833333333333,0.0,0.0,32.099475,45.0,0,44.85,0.0
3462,0.08004375,32.0175,0.7115,0.0,0.0,32.095725,45.0,0,44.85,0.0
3463,0.08003437499999999,32.013749999999995,0.7114166666666666,0.0,0.0,32.091975000000005,45.0,0,44.85,0.0
3464,0.080025,32.01,0.7113333333333334,0.0,0.0,32.088225,45.0,0,44.85,0.0
3465,0.08001562499999998,32.006249999999994,0.7112499999999999,0.0,0.0,32.084475000000005,45.0,0,44.85,0.0
3466,0.08000625,32.0025,0.7111666666666667,0.0,0.0,32.080725,45.0,0,44.85,0.0
3467,0.07999687500000001,31.99875,0.7110833333333333,0.0,0.0,32.076975000000004,45.0,0,44.85,0.0
3468,0.07998750000000002,31.995000000000005,0.7110000000000001,0.0,0.0,32.073225,45.0,0,44.85,0.0
3469,0.079978125,31.99125,0.7109166666666666,0.0,0.0,32.069475000000004,45.0,0,44.85,0.0
3470,0.07996874999999999,31.987499999999997,0.7108333333333333,0.0,0.0,32.06572500000001,45.0,0,44.85,0.0
3471,0.05330624999999999,21.322499999999998,0.71075,0.0,0.0,31.955362500000007,30.0,0,44.7,0.0
3472,0.07995000000000001,31.98,0.7106666666666667,0.0,0.0,31.951612500000007,45.0,0,44.7,0.0
3473,0.079940625,31.97625,0.7105833333333333,0.0,0.0,31.947862500000006,45.0,0,44.7,0.0
3474,0.07993125000000001,31.972500000000004,0.7105,0.0,0.0,31.944112500000003,45.0,0,44.7,0.0
3475,0.079921875,31.96875,0.7104166666666667,0.0,0.0,31.940362500000003,45.0,0,44.7,0.0
3476,0.0799125,31.964999999999996,0.7103333333333333,0.0,0.0,31.936612500000003,45.0,0,44.7,0.0
3477,0.079903125,31.96125,0.71025,0.0,0.0,31.932862499999995,45.0,0,44.7,0.0
3478,0.07989375,31.9575,0.7101666666666666,0.0,0.0,31.929112500000002,45.0,0,44.7,0.0
3479,0.07988437500000001,31.953750000000003,0.7100833333333334,0.0,0.0,31.925362499999995,45.0,0,44.7,0.0
3480,0.07987499999999999,31.949999999999996,0.71,0.0,0.0,31.921612499999995,45.0,0,44.7,0.0
3481,0.079865625,31.94625,0.7099166666666666,0.0,0.0,31.917862500000002,45.0,0,44.7,0.0
3482,0.07985624999999999,31.942499999999995,0.7098333333333333,0.0,0.0,31.914112499999998,45.0,0,44.7,0.0
3483,0.079846875,31.93875,0.70975,0.0,0.0,31.910362499999998,45.0,0,44.7,0.0
3484,0.07983749999999999,31.935,0.7096666666666667,0.0,0.0,31.906612499999998,45.0,0,44.7,0.0
3485,0.079828125,31.931250000000002,0.7095833333333333,0.0,0.0,31.9028625,45.0,0,44.7,0.0
3486,0.07981875000000001,31.927500000000002,0.7095,0.0,0.0,31.899112499999998,45.0,0,44.7,0.0
3487,0.079809375,31.92375,0.7094166666666666,0.0,0.0,31.8953625,45.0,0,44.7,0.0
3488,0.07980000000000001,31.92,0.7093333333333334,0.0,0.0,31.891612499999997,45.0,0,44.7,0.0
3489,0.07979062499999999,31.916249999999994,0.7092499999999999,0.0,0.0,31.8878625,45.0,0,44.7,0.0
3490,0.07978125,31.9125,0.7091666666666667,0.0,0.0,31.8841125,45.0,0,44.7,0.0
3491,0.07977187499999999,31.908749999999998,0.7090833333333333,0.0,0.0,31.880362500000004,45.0,0,44.7,0.0
3492,0.07976250000000001,31.905000000000005,0.7090000000000001,0.0,0.0,31.876612500000007,45.0,0,44.7,0.0
3493,0.079753125,31.901249999999997,0.7089166666666666,0.0,0.0,31.872862500000007,45.0,0,44.7,0.0
3494,0.07974375,31.8975,0.7088333333333333,0.0,0.0,31.8691125,45.0,0,44.7,0.0
3495,0.079734375,31.893749999999997,0.70875,0.0,0.0,31.865362500000007,45.0,0,44.7,0.0
3496,0.079725,31.89,0.7086666666666667,0.0,0.0,31.8616125,45.0,0,44.7,0.0
3497,0.079715625,31.88625,0.7085833333333333,0.0,0.0,31.8578625,45.0,0,44.7,0.0
3498,0.07970625,31.8825,0.7085,0.0,0.0,31.854112500000006,45.0,0,44.7,0.0
3499,0.07969687500000001,31.878750000000004,0.7084166666666667,0.0,0.0,31.850362500000003,45.0,0,44.7,0.0
3500,0.07968749999999998,31.874999999999993,0.7083333333333333,0.0,0.0,31.846612500000003,45.0,0,44.7,0.0
3501,0.079678125,31.871250000000003,0.70825,0.0,0.0,31.842862500000003,45.0,0,44.7,0.0
3502,0.07966875,31.867499999999996,0.7081666666666666,0.0,0.0,31.839112499999995,45.0,0,44.7,0.0
3503,0.079659375,31.863750000000003,0.7080833333333334,0.0,0.0,31.835362500000002,45.0,0,44.7,0.0
3504,0.07965,31.86,0.708,0.0,0.0,31.831612499999995,45.0,0,44.7,0.0
3505,0.07964062500000002,31.856250000000006,0.7079166666666667,0.0,0.0,31.827862499999995,45.0,0,44.7,0.0
3506,0.07963125,31.8525,0.7078333333333333,0.0,0.0,31.8241125,45.0,0,44.7,0.0
3507,0.079621875,31.848749999999995,0.70775,0.0,0.0,31.8203625,45.0,0,44.7,0.0
3508,0.0796125,31.845,0.7076666666666667,0.0,0.0,31.924012499999993,45.0,0,44.85,0.0
3509,0.079603125,31.84125,0.7075833333333333,0.0,0.0,31.9202625,45.0,0,44.85,0.0
3510,0.07959375,31.837500000000002,0.7075,0.0,0.0,31.9165125,45.0,0,44.85,0.0
3511,0.079584375,31.833750000000002,0.7074166666666667,0.0,0.0,31.912762499999996,45.0,0,44.85,0.0
3512,0.079575,31.830000000000005,0.7073333333333334,0.0,0.0,31.909012499999996,45.0,0,44.85,0.0
3513,0.07956562499999999,31.826249999999995,0.7072499999999999,0.0,0.0,31.9052625,45.0,0,44.85,0.0
3514,0.07955625000000001,31.822500000000005,0.7071666666666667,0.0,0.0,31.9015125,45.0,0,44.85,0.0
3515,0.07954687499999999,31.818749999999998,0.7070833333333333,0.0,0.0,31.897762500000002,45.0,0,44.85,0.0
3516,0.0795375,31.815,0.7070000000000001,0.0,0.0,31.894012500000002,45.0,0,44.85,0.0
3517,0.079528125,31.81125,0.7069166666666666,0.0,0.0,31.890262500000002,45.0,0,44.85,0.0
3518,0.07951875,31.807499999999997,0.7068333333333333,0.0,0.0,31.886512500000002,45.0,0,44.85,0.0
3519,0.07950937500000001,31.80375,0.70675,0.0,0.0,31.8827625,45.0,0,44.85,0.0
3520,0.07949999999999999,31.799999999999997,0.7066666666666667,0.0,0.0,31.8790125,45.0,0,44.85,0.0
3521,0.079490625,31.79625,0.7065833333333333,0.0,0.0,31.875262499999998,45.0,0,44.85,0.0
3522,0.07948125,31.7925,0.7065,0.0,0.0,31.871512499999998,45.0,0,44.85,0.0
3523,0.07947187500000001,31.788750000000004,0.7064166666666667,0.0,0.0,31.867762500000005,45.0,0,44.85,0.0
3524,0.07946249999999999,31.784999999999997,0.7063333333333333,0.0,0.0,31.864012499999998,45.0,0,44.85,0.0
3525,0.079453125,31.78125,0.70625,0.0,0.0,31.860262499999997,45.0,0,44.85,0.0
3526,0.07944375,31.777499999999996,0.7061666666666666,0.0,0.0,31.856512500000004,45.0,0,44.85,0.0
3527,0.079434375,31.77375,0.7060833333333334,0.0,0.0,31.852762499999997,45.0,0,44.85,0.0
3528,0.079425,31.77,0.706,0.0,0.0,31.8490125,45.0,0,44.85,0.0
3529,0.079415625,31.766250000000003,0.7059166666666667,0.0,0.0,31.8452625,45.0,0,44.85,0.0
3530,0.07940625000000001,31.762500000000003,0.7058333333333333,0.0,0.0,31.8415125,45.0,0,44.85,0.0
3531,0.07939687499999999,31.75875,0.70575,0.0,0.0,31.8377625,45.0,0,44.85,0.0
3532,0.0793875,31.755000000000003,0.7056666666666667,0.0,0.0,31.834012500000004,45.0,0,44.85,0.0
3533,0.079378125,31.75125,0.7055833333333333,0.0,0.0,31.830262499999993,45.0,0,44.85,0.0
3534,0.07936875,31.7475,0.7055,0.0,0.0,31.8265125,45.0,0,44.85,0.0
3535,0.07935937500000001,31.743750000000002,0.7054166666666667,0.0,0.0,31.822762500000003,45.0,0,44.85,0.0
3536,0.07935,31.740000000000002,0.7053333333333334,0.0,0.0,31.819012499999996,45.0,0,44.85,0.0
3537,0.079340625,31.73625,0.7052499999999999,0.0,0.0,31.8152625,45.0,0,44.85,0.0
3538,0.07933125,31.7325,0.7051666666666667,0.0,0.0,31.811512499999996,45.0,0,44.85,0.0
3539,0.079321875,31.728749999999998,0.7050833333333333,0.0,0.0,31.8077625,45.0,0,44.85,0.0
3540,0.07931250000000001,31.725,0.7050000000000001,0.0,0.0,31.8040125,45.0,0,44.85,0.0
3541,0.079303125,31.72125,0.7049166666666666,0.0,0.0,31.8002625,45.0,0,44.85,0.0
3542,0.07929375,31.7175,0.7048333333333333,0.0,0.0,31.796512500000002,45.0,0,44.85,0.0
3543,0.07928437499999999,31.713749999999997,0.70475,0.0,0.0,31.7927625,45.0,0,44.85,0.0
3544,0.079275,31.71,0.7046666666666667,0.0,0.0,31.7890125,45.0,0,44.85,0.0
3545,0.07926562499999999,31.706249999999997,0.7045833333333333,0.0,0.0,31.7852625,45.0,0,44.85,0.0
3546,0.07925625,31.7025,0.7045,0.0,0.0,31.781512499999998,45.0,0,44.85,0.0
3547,0.079246875,31.69875,0.7044166666666667,0.0,0.0,31.777762500000005,45.0,0,44.85,0.0
3548,0.0792375,31.695,0.7043333333333333,0.0,0.0,31.774012500000005,45.0,0,44.85,0.0
3549,0.07922812500000001,31.691250000000004,0.70425,0.0,0.0,31.770262499999998,45.0,0,44.85,0.0
3550,0.07921875,31.6875,0.7041666666666666,0.0,0.0,31.766512499999997,45.0,0,44.85,0.0
3551,0.07920937500000001,31.683750000000003,0.7040833333333334,0.0,0.0,31.762762500000004,45.0,0,44.85,0.0
3552,0.07919999999999999,31.679999999999996,0.704,0.0,0.0,31.759012499999997,45.0,0,44.85,0.0
3553,0.07919062500000001,31.676250000000003,0.7039166666666667,0.0,0.0,31.7552625,45.0,0,44.85,0.0
3554,0.07918125,31.6725,0.7038333333333333,0.0,0.0,31.751512500000004,45.0,0,44.85,0.0
3555,0.079171875,31.668750000000003,0.70375,0.0,0.0,31.7477625,45.0,0,44.85,0.0
3556,0.0791625,31.665,0.7036666666666667,0.0,0.0,31.7440125,45.0,0,44.85,0.0
3557,0.079153125,31.661250000000003,0.7035833333333333,0.0,0.0,31.7402625,45.0,0,44.85,0.0
3558,0.07914375,31.6575,0.7035,0.0,0.0,31.736512499999993,45.0,0,44.85,0.0
3559,0.07913437499999999,31.65375,0.7034166666666667,0.0,0.0,31.7327625,45.0,0,44.85,0.0
3560,0.079125,31.650000000000002,0.7033333333333334,0.0,0.0,31.729012500000003,45.0,0,44.85,0.0
3561,0.07911562499999998,31.646249999999995,0.7032499999999999,0.0,0.0,31.725262499999996,45.0,0,44.85,0.0
3562,0.07910625000000002,31.642500000000005,0.7031666666666667,0.0,0.0,31.7215125,45.0,0,44.85,0.0
3563,0.07909687499999998,31.638749999999995,0.7030833333333333,0.0,0.0,31.7177625,45.0,0,44.85,0.0
