episode,mean_reward,total_reward,decay_factor,shaped_reward_first_step,sparse_reward_first_step,evaluation_reward_greedy
1049,0.032690625,13.076250000000002,0.47550000000000003,0,0,0.0
1050,0.0678125,27.125,0.475,0,0,0.0
1051,0.008896875,3.5587500000000003,0.47450000000000003,0,0,0.0
1052,0.0,0.0,0.474,0,0,0.0
1053,0.023675,9.47,0.47350000000000003,0,0,0.0
1054,0.0,0.0,0.473,0,0,0.0
1055,0.017718750000000002,7.0875,0.47250000000000003,0,0,0.0
1056,0.0177,7.08,0.472,0,0,0.0
1057,0.0,0.0,0.47150000000000003,0,0,0.0
1058,0.023549999999999995,9.419999999999998,0.471,0,0,0.0
1059,0.014703125000000001,5.8812500000000005,0.47050000000000003,0,0,0.0
1060,0.0,0.0,0.47,0,0,0.0
1061,0.008803125,3.52125,0.46950000000000003,0,0,0.0
1062,0.0,0.0,0.469,0,0,0.0
1063,0.0,0.0,0.4685,0,0,0.0
1064,0.008775,3.51,0.46799999999999997,0,0,0.0
1065,0.0,0.0,0.4675,0,0,0.0
1066,0.02626875,10.5075,0.46699999999999997,0,0,0.0
1067,0.0,0.0,0.4665,0,0,0.0
1068,0.017474999999999997,6.989999999999999,0.46599999999999997,0,0,0.0
1069,0.008728125,3.49125,0.4655,0,0,0.0
1070,0.008718749999999999,3.4875,0.46499999999999997,0,0,0.0
1071,0.023225000000000003,9.290000000000001,0.4645,0,0,0.0
1072,0.0319,12.759999999999998,0.46399999999999997,0,0,0.0
1073,0.0,0.0,0.4635,0,0,0.0
1074,0.0,0.0,0.46299999999999997,0,0,0.0
1075,0.023125,9.25,0.4625,0,0,0.0
1076,0.0,0.0,0.46199999999999997,0,0,0.0
1077,0.08172812500000001,32.69125,0.4615,0,0,0.0
1078,0.008643749999999999,3.4574999999999996,0.46099999999999997,0,0,0.0
1079,0.008634375000000001,3.4537500000000003,0.4605,0,0,0.0
1080,0.040249999999999994,16.1,0.45999999999999996,0,0,0.0
1081,0.0,0.0,0.4595,0,0,0.0
1082,0.0,0.0,0.45899999999999996,0,0,0.0
1083,0.0343875,13.755,0.4585,0,0,0.0
1084,0.031487499999999995,12.594999999999999,0.45799999999999996,0,0,0.0
1085,0.008578125,3.4312500000000004,0.4575,0,0,0.0
1086,0.0899875,35.995,0.45699999999999996,0,0,0.0
1087,0.008559375000000001,3.42375,0.4565,0,0,0.0
1088,0.00855,3.42,0.45599999999999996,0,0,0.0
1089,0.008540625000000001,3.4162500000000002,0.4555,0,0,0.0
1090,0.008531249999999999,3.4124999999999996,0.45499999999999996,0,0,0.0
1091,0.008521875,3.40875,0.4545,0,0,0.0
1092,0.031212499999999997,12.485,0.45399999999999996,0,0,0.0
1093,0.008503125,3.40125,0.4535,0,0,0.0
1094,0.014156249999999999,5.6625,0.45299999999999996,0,0,0.0
1095,0.0,0.0,0.4525,0,0,0.0
1096,0.0,0.0,0.45199999999999996,0,0,0.0
1097,0.0,0.0,0.4515,0,0,0.0
1098,0.00845625,3.3825,0.45099999999999996,0,0,0.0
1099,0.01689375,6.7575,0.4505,0,0,0
1100,0.008437499999999999,3.3749999999999996,0.44999999999999996,0,0,0.0
1101,0.008428125,3.37125,0.4495,0,0,0.0
1102,0.00841875,3.3674999999999997,0.44899999999999995,0,0,0.0
1103,0.0,0.0,0.4485,0,0,0.0
1104,0.030799999999999998,12.319999999999999,0.44799999999999995,0,0,0.0
1105,0.030765624999999998,12.30625,0.4475,0,0,0.0
1106,0.00838125,3.3524999999999996,0.44699999999999995,0,0,0.0
1107,0.016743749999999998,6.6975,0.4465,0,0,0.0
1108,0.08344999999999998,33.38,0.44599999999999995,0,0,0.0
1109,0.01670625,6.6825,0.4455,0,0,0.0
1110,0.013906249999999998,5.562499999999999,0.44499999999999995,0,0,0.0
1111,0.008334375,3.33375,0.4445,0,0,0.0
1112,0.0,0.0,0.44399999999999995,0,0,0.0
1113,0.008315625,3.32625,0.4435,0,0,0.0
1114,0.0166125,6.645,0.44299999999999995,0,0,0.0
1115,0.04425,17.7,0.4425,0,0,0.0
1116,0.0,0.0,0.44199999999999995,0,0,0.0
1117,0.0,0.0,0.4415,0,0,0.0
1118,0.013781249999999998,5.512499999999999,0.44099999999999995,0,0,0.0
1119,0.030284375,12.11375,0.4405,0,0,0.0
1120,0.0165,6.6,0.43999999999999995,0,0,0.0
1121,0.0,0.0,0.4395,0,0,0.0
1122,0.016462499999999998,6.584999999999999,0.43899999999999995,0,0,0.0
1123,0.01644375,6.5775,0.4385,0,0,0.0
1124,0.0,0.0,0.43799999999999994,0,0,0.0
1125,0.0,0.0,0.4375,0,0,0.0
1126,0.008193750000000001,3.2775000000000003,0.43700000000000006,0,0,0.0
1127,0.008184375,3.27375,0.4365,0,0,0.0
1128,0.024525000000000005,9.810000000000002,0.43600000000000005,0,0,0.0
1129,0.0,0.0,0.4355,0,0,0.0
1130,0.0163125,6.525,0.43500000000000005,0,0,0.0
1131,0.0,0.0,0.4345,0,0,0.0
1132,0.013562500000000002,5.425000000000001,0.43400000000000005,0,0,0.0
1133,0.008128125,3.2512499999999998,0.4335,0,0,0.0
1134,0.008118750000000001,3.2475000000000005,0.43300000000000005,0,0,0.0
1135,0.029734375,11.89375,0.4325,0,0,0.0
1136,0.0297,11.88,0.43200000000000005,0,0,0.0
1137,0.0,0.0,0.4315,0,0,0.0
1138,0.008081250000000002,3.2325000000000004,0.43100000000000005,0,0,0.0
1139,0.029596874999999998,11.83875,0.4305,0,0,0.0
1140,0.0,0.0,0.43000000000000005,0,0,0.0
1141,0.029528125000000002,11.81125,0.4295,0,0,0.0
1142,0.021450000000000004,8.580000000000002,0.42900000000000005,0,0,0.0
1143,0.0,0.0,0.4285,0,0,0.0
1144,0.016050000000000002,6.420000000000001,0.42800000000000005,0,0,0.0
1145,0.021375,8.55,0.4275,0,0,0.0
1146,0.029356250000000004,11.742500000000001,0.42700000000000005,0,0,0.0
1147,0.023990624999999998,9.59625,0.4265,0,0,0.0
1148,0.0213,8.52,0.42600000000000005,0,0,0.0
1149,0.03723125,14.8925,0.4255,0,0,0.0
1150,0.023906250000000004,9.562500000000002,0.42500000000000004,0,0,0.0
1151,0.007959375,3.18375,0.4245,0,0,0.0
1152,0.0,0.0,0.42400000000000004,0,0,0.0
1153,0.021175000000000003,8.47,0.4235,0,0,0.0
1154,0.00793125,3.1725000000000003,0.42300000000000004,0,0,0.0
1155,0.007921875,3.1687499999999997,0.4225,0,0,0.0
1156,0.007912500000000001,3.1650000000000005,0.42200000000000004,0,0,0.0
1157,0.0,0.0,0.4215,0,0,0.0
1158,0.0368375,14.735000000000001,0.42100000000000004,0,0,0.0
1159,0.007884375,3.15375,0.4205,0,0,0.0
1160,0.023625000000000004,9.450000000000001,0.42000000000000004,0,0,0.0
1161,0.036706249999999996,14.6825,0.4195,0,0,0.0
1162,0.0,0.0,0.41900000000000004,0,0,0.0
1163,0.020925000000000003,8.370000000000001,0.4185,0,0,0.0
1164,0.028737500000000003,11.495000000000001,0.41800000000000004,0,0,0.0
1165,0.083921875,33.56875,0.4175,0,0,0.0
1166,0.007818750000000001,3.1275000000000004,0.41700000000000004,0,0,0.0
1167,0.0,0.0,0.4165,0,0,0.0
1168,0.0208,8.32,0.41600000000000004,0,0,0.0
1169,0.028565624999999997,11.42625,0.4155,0,0,0.0
1170,0.0363125,14.525,0.41500000000000004,0,0,0.0
1171,0.0,0.0,0.4145,0,0,0.0
1172,0.020700000000000003,8.280000000000001,0.41400000000000003,0,0,0.0
1173,0.012921874999999998,5.168749999999999,0.4135,0,0,0.0
1174,0.028393750000000006,11.357500000000002,0.41300000000000003,0,0,0.0
1175,0.0,0.0,0.4125,0,0,0.0
1176,0.007725000000000001,3.0900000000000003,0.41200000000000003,0,0,0.0
1177,0.015431249999999999,6.172499999999999,0.4115,0,0,0.0
1178,0.0,0.0,0.41100000000000003,0,0,0.0
1179,0.0,0.0,0.4105,0,0,0.0
1180,0.020499999999999997,8.2,0.41000000000000003,0,0,0.0
1181,0.01535625,6.1425,0.4095,0,0,0.0
1182,0.020450000000000003,8.180000000000001,0.40900000000000003,0,0,0.0
1183,0.020424999999999995,8.169999999999998,0.4085,0,0,0.0
1184,0.0204,8.16,0.40800000000000003,0,0,0.0
1185,0.01528125,6.1125,0.4075,0,0,0.0
1186,0.0,0.0,0.40700000000000003,0,0,0.0
1187,0.012703125,5.08125,0.4065,0,0,0.0
1188,0.0,0.0,0.406,0,0,0.0
1189,0.0,0.0,0.40549999999999997,0,0,0.0
1190,0.0151875,6.075,0.405,0,0,0.0
1191,0.012640624999999999,5.0562499999999995,0.40449999999999997,0,0,0.0
1192,0.0,0.0,0.404,0,0,0.0
1193,0.04034999999999999,16.139999999999997,0.40349999999999997,0,0,0.0
1194,0.0151125,6.045,0.403,0,0,0.0
1195,0.022640624999999998,9.056249999999999,0.40249999999999997,0,0,0.0
1196,0.0075375,3.015,0.402,0,0,0.0
1197,0.0,0.0,0.40149999999999997,0,0,0.0
1198,0.01253125,5.0125,0.401,0,0,0.0
1199,0.0,0.0,0.40049999999999997,0,0,0
1200,0.0325,13.0,0.4,0,0,0.0
1201,0.034956249999999994,13.982499999999998,0.39949999999999997,0,0,0.0
1202,0.0,0.0,0.399,0,0,0.0
1203,0.014943749999999999,5.977499999999999,0.39849999999999997,0,0,0.0
1204,0.0074625,2.9850000000000003,0.398,0,0,0.0
1205,0.007453125,2.9812499999999997,0.39749999999999996,0,0,0.0
1206,0.00744375,2.9775,0.397,0,0,0.0
1207,0.007434375,2.97375,0.39649999999999996,0,0,0.0
1208,0.01485,5.94,0.396,0,0,0.0
1209,0.03460624999999999,13.842499999999998,0.39549999999999996,0,0,0.0
1210,0.0074062500000000005,2.9625000000000004,0.395,0,0,0.0
1211,0.0,0.0,0.39449999999999996,0,0,0.0
1212,0.014775,5.91,0.394,0,0,0.0
1213,0.007378125,2.95125,0.39349999999999996,0,0,0.0
1214,0.00736875,2.9475000000000002,0.393,0,0,0.0
1215,0.007359374999999999,2.9437499999999996,0.39249999999999996,0,0,0.0
1216,0.00735,2.94,0.392,0,0,0.0
1217,0.0,0.0,0.39149999999999996,0,0,0.0
1218,0.01221875,4.8875,0.391,0,0,0.0
1219,0.021965625,8.786249999999999,0.39049999999999996,0,0,0.0
1220,0.0,0.0,0.39,0,0,0.0
1221,0.019475,7.789999999999999,0.38949999999999996,0,0,0.0
1222,0.021881249999999998,8.7525,0.389,0,0,0.0
1223,0.014568749999999998,5.8275,0.38849999999999996,0,0,0.0
1224,0.0194,7.760000000000001,0.388,0,0,0.0
1225,0.019374999999999996,7.749999999999998,0.38749999999999996,0,0,0.0
1226,0.0145125,5.805,0.387,0,0,0.0
1227,0.007246874999999999,2.8987499999999997,0.38649999999999995,0,0,0.0
1228,0.0072375,2.895,0.386,0,0,0.0
1229,0.0072281249999999984,2.8912499999999994,0.38549999999999995,0,0,0.0
1230,0.0144375,5.775,0.385,0,0,0.0
1231,0.0,0.0,0.38449999999999995,0,0,0.0
1232,0.0,0.0,0.384,0,0,0.0
1233,0.0,0.0,0.38349999999999995,0,0,0.0
1234,0.00718125,2.8725,0.383,0,0,0.0
1235,0.0071718749999999986,2.8687499999999995,0.38249999999999995,0,0,0.0
1236,0.0071625000000000005,2.865,0.382,0,0,0.0
1237,0.007153124999999999,2.8612499999999996,0.38149999999999995,0,0,0.0
1238,0.00714375,2.8575,0.381,0,0,0.0
1239,0.019025,7.609999999999999,0.38049999999999995,0,0,0.0
1240,0.01425,5.7,0.38,0,0,0.0
1241,0.0,0.0,0.37949999999999995,0,0,0.0
1242,0.007106250000000001,2.8425000000000002,0.379,0,0,0.0
1243,0.0,0.0,0.37849999999999995,0,0,0.0
1244,0.0259875,10.395,0.378,0,0,0.0
1245,0.007078124999999999,2.83125,0.37749999999999995,0,0,0.0
1246,0.047125,18.85,0.377,0,0,0.0
1247,0.007059374999999999,2.8237499999999995,0.37649999999999995,0,0,0.0
1248,0.0,0.0,0.376,0,0,0.0
1249,0.014081249999999998,5.632499999999999,0.37549999999999994,0,0,0.0
1250,0.00703125,2.8125,0.375,0,0,0.0
1251,0.01404375,5.617500000000001,0.37450000000000006,0,0,0.0
1252,0.0,0.0,0.374,0,0,0.0
1253,0.0,0.0,0.37350000000000005,0,0,0.0
1254,0.018649999999999996,7.459999999999999,0.373,0,0,0.0
1255,0.018625000000000003,7.450000000000001,0.37250000000000005,0,0,0.0
1256,0.006975,2.79,0.372,0,0,0.0
1257,0.0,0.0,0.37150000000000005,0,0,0.0
1258,0.00695625,2.7824999999999998,0.371,0,0,0.0
1259,0.006946875000000002,2.7787500000000005,0.37050000000000005,0,0,0.0
1260,0.0,0.0,0.37,0,0,0.0
1261,0.01385625,5.5425,0.36950000000000005,0,0,0.0
1262,0.0138375,5.535,0.369,0,0,0.0
1263,0.013818750000000001,5.527500000000001,0.36850000000000005,0,0,0.0
1264,0.0,0.0,0.368,0,0,0.0
1265,0.018375000000000002,7.350000000000001,0.36750000000000005,0,0,0.0
1266,0.0137625,5.505,0.367,0,0,0.0
1267,0.006871875,2.7487500000000002,0.36650000000000005,0,0,0.0
1268,0.0114375,4.575,0.366,0,0,0.0
1269,0.006853125000000001,2.7412500000000004,0.36550000000000005,0,0,0.0
1270,0.013687499999999998,5.475,0.365,0,0,0.0
1271,0.006834375000000001,2.7337500000000006,0.36450000000000005,0,0,0.0
1272,0.0,0.0,0.364,0,0,0.0
1273,0.038621875,15.44875,0.36350000000000005,0,0,0.0
1274,0.0,0.0,0.363,0,0,0.0
1275,0.013593750000000002,5.437500000000001,0.36250000000000004,0,0,0.0
1276,0.006787499999999999,2.715,0.362,0,0,0.0
1277,0.006778125,2.71125,0.36150000000000004,0,0,0.0
1278,0.0067687500000000005,2.7075,0.361,0,0,0.0
1279,0.006759375000000001,2.7037500000000003,0.36050000000000004,0,0,0.0
1280,0.006749999999999999,2.6999999999999997,0.36,0,0,0.0
1281,0.006740625000000001,2.6962500000000005,0.35950000000000004,0,0,0.0
1282,0.006731249999999999,2.6925,0.359,0,0,0.0
1283,0.0,0.0,0.35850000000000004,0,0,0.0
1284,0.024612500000000002,9.844999999999999,0.358,0,0,0.0
1285,0.0,0.0,0.35750000000000004,0,0,0.0
1286,0.006693749999999999,2.6774999999999998,0.357,0,0,0.0
1287,0.006684375,2.67375,0.35650000000000004,0,0,0.0
1288,0.0,0.0,0.356,0,0,0.0
1289,0.0066656250000000005,2.6662500000000002,0.35550000000000004,0,0,0.0
1290,0.031062499999999996,12.424999999999999,0.355,0,0,0.0
1291,0.0,0.0,0.35450000000000004,0,0,0.0
1292,0.028762499999999996,11.504999999999999,0.354,0,0,0.0
1293,0.019884375,7.95375,0.35350000000000004,0,0,0.0
1294,0.0,0.0,0.353,0,0,0.0
1295,0.006609375000000001,2.6437500000000003,0.35250000000000004,0,0,0.0
1296,0.006599999999999999,2.6399999999999997,0.352,0,0,0.0
1297,0.006590625000000001,2.6362500000000004,0.35150000000000003,0,0,0.0
1298,0.01755,7.02,0.351,0,0,0.0
1299,0.0,0.0,0.35050000000000003,0,0,0
1300,0.0065625,2.625,0.35,0,0,0.0
1301,0.024028125,9.611250000000002,0.34950000000000003,0,0,0.0
1302,0.006543749999999999,2.6174999999999997,0.349,0,0,0.0
1303,0.006534375000000001,2.6137500000000005,0.34850000000000003,0,0,0.0
1304,0.026099999999999998,10.44,0.348,0,0,0.0
1305,0.023890625000000002,9.55625,0.34750000000000003,0,0,0.0
1306,0.00650625,2.6025,0.347,0,0,0.0
1307,0.006496875000000001,2.5987500000000003,0.34650000000000003,0,0,0.0
1308,0.006487499999999999,2.5949999999999998,0.346,0,0,0.0
1309,0.006478125,2.59125,0.34550000000000003,0,0,0.0
1310,0.00646875,2.5875,0.345,0,0,0.0
1311,0.0,0.0,0.34450000000000003,0,0,0.0
1312,0.006449999999999999,2.5799999999999996,0.344,0,0,0.0
1313,0.017175000000000003,6.870000000000001,0.3435,0,0,0.0
1314,0.010718749999999999,4.2875,0.34299999999999997,0,0,0.0
1315,0.023546875,9.41875,0.3425,0,0,0.0
1316,0.0064125,2.565,0.34199999999999997,0,0,0.0
1317,0.006403125000000001,2.5612500000000002,0.3415,0,0,0.0
1318,0.006393749999999999,2.5574999999999997,0.34099999999999997,0,0,0.0
1319,0.006384375,2.55375,0.3405,0,0,0.0
1320,0.01275,5.1,0.33999999999999997,0,0,0.0
1321,0.012731250000000001,5.0925,0.3395,0,0,0.0
1322,0.006356249999999999,2.5424999999999995,0.33899999999999997,0,0,0.0
1323,0.006346875000000001,2.5387500000000003,0.3385,0,0,0.0
1324,0.006337499999999999,2.5349999999999997,0.33799999999999997,0,0,0.0
1325,0.006328125,2.53125,0.3375,0,0,0.0
1326,0.06684999999999999,26.74,0.33699999999999997,0,0,0.0
1327,0.006309375000000001,2.52375,0.3365,0,0,0.0
1328,0.006299999999999999,2.5199999999999996,0.33599999999999997,0,0,0.0
1329,0.016775,6.710000000000001,0.3355,0,0,0.0
1330,0.016749999999999998,6.699999999999999,0.33499999999999996,0,0,0.0
1331,0.022996875,9.19875,0.3345,0,0,0.0
1332,0.0167,6.68,0.33399999999999996,0,0,0.0
1333,0.012506250000000002,5.0025,0.3335,0,0,0.0
1334,0.016649999999999998,6.659999999999999,0.33299999999999996,0,0,0.0
1335,0.006234375000000001,2.4937500000000004,0.3325,0,0,0.0
1336,0.018674999999999997,7.469999999999999,0.33199999999999996,0,0,0.0
1337,0.016575,6.63,0.3315,0,0,0.0
1338,0.01655,6.619999999999999,0.33099999999999996,0,0,0.0
1339,0.0,0.0,0.3305,0,0,0.0
1340,0.006187499999999999,2.4749999999999996,0.32999999999999996,0,0,0.0
1341,0.01235625,4.9425,0.3295,0,0,0.0
1342,0.0123375,4.935,0.32899999999999996,0,0,0.0
1343,0.006159375,2.46375,0.3285,0,0,0.0
1344,0.010249999999999999,4.1,0.32799999999999996,0,0,0.0
1345,0.006140625,2.4562500000000003,0.3275,0,0,0.0
1346,0.022481249999999998,8.9925,0.32699999999999996,0,0,0.0
1347,0.0,0.0,0.3265,0,0,0.0
1348,0.0,0.0,0.32599999999999996,0,0,0.0
1349,0.006103125,2.44125,0.3255,0,0,0.0
1350,0.0060937499999999985,2.4374999999999996,0.32499999999999996,0,0,0.0
1351,0.0060843749999999995,2.43375,0.3245,0,0,0.0
1352,0.0,0.0,0.32399999999999995,0,0,0.0
1353,0.018196875,7.2787500000000005,0.3235,0,0,0.0
1354,0.06816875,27.2675,0.32299999999999995,0,0,0.0
1355,0.016125,6.45,0.3225,0,0,0.0
1356,0.0,0.0,0.32199999999999995,0,0,0.0
1357,0.0,0.0,0.3215,0,0,0.0
1358,0.00601875,2.4074999999999998,0.32099999999999995,0,0,0.0
1359,0.016025,6.41,0.3205,0,0,0.0
1360,0.005999999999999998,2.3999999999999995,0.31999999999999995,0,0,0.0
1361,0.005990625,2.39625,0.3195,0,0,0.0
1362,0.011962499999999997,4.784999999999999,0.31899999999999995,0,0,0.0
1363,0.015925,6.37,0.3185,0,0,0.0
1364,0.005962499999999999,2.385,0.31799999999999995,0,0,0.0
1365,0.01190625,4.7625,0.3175,0,0,0.0
1366,0.0059437499999999985,2.3774999999999995,0.31699999999999995,0,0,0.0
1367,0.005934375,2.3737500000000002,0.3165,0,0,0.0
1368,0.03555,14.219999999999997,0.31599999999999995,0,0,0.0
1369,0.021690624999999998,8.67625,0.3155,0,0,0.0
1370,0.011812499999999998,4.725,0.31499999999999995,0,0,0.0
1371,0.01965625,7.8625,0.3145,0,0,0.0
1372,0.027474999999999996,10.989999999999998,0.31399999999999995,0,0,0.0
1373,0.005878125,2.35125,0.3135,0,0,0.0
1374,0.005868749999999999,2.3474999999999997,0.31299999999999994,0,0,0.0
1375,0.01171875,4.6875,0.3125,0,0,0.0
1376,0.0,0.0,0.31200000000000006,0,0,0.0
1377,0.01168125,4.6725,0.3115,0,0,0.0
1378,0.0,0.0,0.31100000000000005,0,0,0.0
1379,0.0,0.0,0.3105,0,0,0.0
1380,0.011625000000000002,4.65,0.31000000000000005,0,0,0.0
1381,0.005803125,2.32125,0.3095,0,0,0.0
1382,0.021243750000000006,8.497500000000002,0.30900000000000005,0,0,0.0
1383,0.005784375,2.3137499999999998,0.3085,0,0,0.0
1384,0.0057750000000000015,2.3100000000000005,0.30800000000000005,0,0,0.0
1385,0.0,0.0,0.3075,0,0,0.0
1386,0.0,0.0,0.30700000000000005,0,0,0.0
1387,0.021071875000000004,8.42875,0.3065,0,0,0.0
1388,0.005737500000000001,2.2950000000000004,0.30600000000000005,0,0,0.0
1389,0.005728125,2.29125,0.3055,0,0,0.0
1390,0.005718750000000002,2.2875000000000005,0.30500000000000005,0,0,0.0
1391,0.005709375,2.28375,0.3045,0,0,0.0
1392,0.015200000000000002,6.080000000000001,0.30400000000000005,0,0,0.0
1393,0.01138125,4.5525,0.3035,0,0,0.0
1394,0.0,0.0,0.30300000000000005,0,0,0.0
1395,0.005671875,2.26875,0.3025,0,0,0.0
1396,0.0,0.0,0.30200000000000005,0,0,0.0
1397,0.005653125,2.26125,0.3015,0,0,0.0
1398,0.020693750000000004,8.277500000000002,0.30100000000000005,0,0,0.0
1399,0.0056343750000000005,2.25375,0.3005,0,0,0
1400,0.028125000000000008,11.250000000000002,0.30000000000000004,0,0,0.0
1401,0.005615625,2.24625,0.2995,0,0,0.0
1402,0.00560625,2.2425,0.29900000000000004,0,0,0.0
1403,0.014924999999999999,5.97,0.2985,0,0,0.0
1404,0.0055875000000000005,2.2350000000000003,0.29800000000000004,0,0,0.0
1405,0.005578125,2.2312499999999997,0.2975,0,0,0.0
1406,0.0,0.0,0.29700000000000004,0,0,0.0
1407,0.005559375,2.22375,0.2965,0,0,0.0
1408,0.00555,2.22,0.29600000000000004,0,0,0.0
1409,0.005540625,2.21625,0.2955,0,0,0.0
1410,0.009218750000000001,3.6875000000000004,0.29500000000000004,0,0,0.0
1411,0.011043749999999998,4.4174999999999995,0.2945,0,0,0.0
1412,0.0,0.0,0.29400000000000004,0,0,0.0
1413,0.014674999999999999,5.869999999999999,0.2935,0,0,0.0
1414,0.0,0.0,0.29300000000000004,0,0,0.0
1415,0.0,0.0,0.2925,0,0,0.0
1416,0.005475000000000001,2.1900000000000004,0.29200000000000004,0,0,0.0
1417,0.020040625,8.01625,0.2915,0,0,0.0
1418,0.01455,5.82,0.29100000000000004,0,0,0.0
1419,0.0,0.0,0.2905,0,0,0.0
1420,0.0,0.0,0.29000000000000004,0,0,0.0
1421,0.016284374999999997,6.513749999999999,0.2895,0,0,0.0
1422,0.010837500000000002,4.335000000000001,0.28900000000000003,0,0,0.0
1423,0.010818749999999999,4.3275,0.2885,0,0,0.0
1424,0.014400000000000001,5.760000000000001,0.28800000000000003,0,0,0.0
1425,0.02515625,10.0625,0.2875,0,0,0.0
1426,0.010762500000000001,4.305000000000001,0.28700000000000003,0,0,0.0
1427,0.005371874999999999,2.1487499999999997,0.2865,0,0,0.0
1428,0.025025000000000006,10.010000000000002,0.28600000000000003,0,0,0.0
1429,0.005353124999999999,2.14125,0.2855,0,0,0.0
1430,0.014250000000000002,5.700000000000001,0.28500000000000003,0,0,0.0
1431,0.005334375,2.13375,0.2845,0,0,0.0
1432,0.0,0.0,0.28400000000000003,0,0,0.0
1433,0.005315624999999999,2.1262499999999998,0.2835,0,0,0.0
1434,0.00530625,2.1225,0.28300000000000003,0,0,0.0
1435,0.008828125,3.5312499999999996,0.2825,0,0,0.0
1436,0.0052875000000000005,2.115,0.28200000000000003,0,0,0.0
1437,0.005278124999999999,2.1112499999999996,0.2815,0,0,0.0
1438,0.005268750000000001,2.1075000000000004,0.281,0,0,0.0
1439,0.005259374999999999,2.10375,0.28049999999999997,0,0,0.0
1440,0.0245,9.8,0.28,0,0,0.0
1441,0.01048125,4.1925,0.27949999999999997,0,0,0.0
1442,0.0,0.0,0.279,0,0,0.0
1443,0.015665625,6.266249999999999,0.27849999999999997,0,0,0.0
1444,0.0,0.0,0.278,0,0,0.0
1445,0.005203124999999999,2.08125,0.27749999999999997,0,0,0.0
1446,0.00865625,3.4625000000000004,0.277,0,0,0.0
1447,0.005184374999999999,2.0737499999999995,0.27649999999999997,0,0,0.0
1448,0.0,0.0,0.276,0,0,0.0
1449,0.005165624999999999,2.0662499999999997,0.27549999999999997,0,0,0.0
1450,0.0,0.0,0.275,0,0,0.0
1451,0.0051468749999999995,2.05875,0.27449999999999997,0,0,0.0
1452,0.023975,9.590000000000002,0.274,0,0,0.0
1453,0.0,0.0,0.27349999999999997,0,0,0.0
1454,0.005118750000000001,2.0475000000000003,0.273,0,0,0.0
1455,0.013624999999999998,5.449999999999999,0.27249999999999996,0,0,0.0
1456,0.0,0.0,0.272,0,0,0.0
1457,0.005090625,2.03625,0.27149999999999996,0,0,0.0
1458,0.010162500000000001,4.065,0.271,0,0,0.0
1459,0.0,0.0,0.27049999999999996,0,0,0.0
1460,0.0,0.0,0.27,0,0,0.0
1461,0.0050531249999999995,2.0212499999999998,0.26949999999999996,0,0,0.0
1462,0.0,0.0,0.269,0,0,0.0
1463,0.005034375,2.01375,0.26849999999999996,0,0,0.0
1464,0.06340000000000001,25.36,0.268,0,0,0.0
1465,0.008359374999999999,3.3437499999999996,0.26749999999999996,0,0,0.0
1466,0.00500625,2.0025,0.267,0,0,0.0
1467,0.004996875,1.9987499999999998,0.26649999999999996,0,0,0.0
1468,0.0,0.0,0.266,0,0,0.0
1469,0.009956249999999998,3.9824999999999995,0.26549999999999996,0,0,0.0
1470,0.00496875,1.9875,0.265,0,0,0.0
1471,0.009918749999999999,3.9674999999999994,0.26449999999999996,0,0,0.0
1472,0.02145,8.58,0.264,0,0,0.0
1473,0.0,0.0,0.26349999999999996,0,0,0.0
1474,0.01808125,7.2325,0.263,0,0,0.0
1475,0.0,0.0,0.26249999999999996,0,0,0.0
1476,0.0180125,7.205,0.262,0,0,0.0
1477,0.0,0.0,0.26149999999999995,0,0,0.0
1478,0.01794375,7.1775,0.261,0,0,0.0
1479,0.009768749999999998,3.9074999999999993,0.26049999999999995,0,0,0.0
1480,0.009750000000000002,3.9000000000000004,0.26,0,0,0.0
1481,0.004865624999999999,1.9462499999999996,0.25949999999999995,0,0,0.0
1482,0.017806250000000003,7.1225000000000005,0.259,0,0,0.0
1483,0.0,0.0,0.25849999999999995,0,0,0.0
1484,0.0048375,1.935,0.258,0,0,0.0
1485,0.030578124999999998,12.23125,0.25749999999999995,0,0,0.0
1486,0.014456249999999999,5.7825,0.257,0,0,0.0
1487,0.0,0.0,0.25649999999999995,0,0,0.0
1488,0.0,0.0,0.256,0,0,0.0
1489,0.004790624999999999,1.9162499999999996,0.25549999999999995,0,0,0.0
1490,0.014343750000000002,5.737500000000001,0.255,0,0,0.0
1491,0.004771874999999998,1.9087499999999995,0.25449999999999995,0,0,0.0
1492,0.0047625,1.905,0.254,0,0,0.0
1493,0.0047531249999999995,1.9012499999999997,0.25349999999999995,0,0,0.0
1494,0.01739375,6.9575,0.253,0,0,0.0
1495,0.009468749999999998,3.787499999999999,0.25249999999999995,0,0,0.0
1496,0.017325,6.93,0.252,0,0,0.0
1497,0.0047156249999999985,1.8862499999999995,0.25149999999999995,0,0,0.0
1498,0.02666875,10.6675,0.251,0,0,0.0
1499,0.004696875,1.8787499999999997,0.25049999999999994,0,0,0
1500,0.0125,5.0,0.25,0,0,0.0
1501,0.009356250000000002,3.7425000000000006,0.24950000000000006,0,0,0.0
1502,0.0093375,3.735,0.249,0,0,0.0
1503,0.004659375000000001,1.8637500000000005,0.24850000000000005,0,0,0.0
1504,0.0,0.0,0.248,0,0,0.0
1505,0.013921875000000004,5.568750000000001,0.24750000000000005,0,0,0.0
1506,0.00463125,1.8525,0.247,0,0,0.0
